time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
13.022000,-1.333728,0.600002,-0.667892,-1.287314,-0.078967,-0.018119,-0.085717,0.248148,#,#,#,#,#,#,#
13.122000,-1.270506,0.600002,-0.743511,-1.355180,-0.083230,-0.021281,-0.076601,0.250764,#,#,#,#,#,#,#
13.222000,-1.194768,0.600003,-0.813025,-1.411369,-0.086273,-0.024441,-0.067463,0.253374,#,#,#,#,#,#,#
13.322000,-1.103836,0.600003,-0.875089,-1.455525,-0.088024,-0.027600,-0.058318,0.255979,#,#,#,#,#,#,#
13.422000,-0.995075,0.600004,-0.927874,-1.487004,-0.088446,-0.030756,-0.049171,0.258581,#,#,#,#,#,#,#
13.522000,-0.866679,0.600004,-0.969164,-1.504923,-0.088451,-0.033908,-0.040026,0.261172,#,#,#,#,#,#,#
13.622000,-0.718964,0.600003,-0.996726,-1.508668,-0.088422,-0.037046,-0.030878,0.263724,#,#,#,#,#,#,#
13.722000,-0.555614,0.599223,-1.012428,-1.501641,-0.088013,-0.039984,-0.021612,0.266118,#,#,#,#,#,#,#
13.822000,-0.383902,0.592932,-1.022026,-1.484960,-0.086778,-0.042900,-0.012411,0.268631,#,#,#,#,#,#,#
13.922000,-0.213450,0.578613,-1.029639,-1.461576,-0.085016,-0.045964,-0.003297,0.271222,#,#,#,#,#,#,#
14.022000,-0.053270,0.556916,-1.036664,-1.433292,-0.082986,-0.049108,0.005817,0.273825,#,#,#,#,#,#,#
14.122000,0.090648,0.529089,-1.043628,-1.400797,-0.080791,-0.052270,0.014952,0.276418,#,#,#,#,#,#,#
14.222000,0.215964,0.496222,-1.050962,-1.364386,-0.078447,-0.055433,0.024095,0.279003,#,#,#,#,#,#,#
14.322000,0.323136,0.459201,-1.059037,-1.324229,-0.075935,-0.058599,0.033236,0.281585,#,#,#,#,#,#,#
14.422000,0.414114,0.418702,-1.068151,-1.280425,-0.073225,-0.061769,0.042375,0.284165,#,#,#,#,#,#,#
14.522000,0.491317,0.375196,-1.078550,-1.233000,-0.070282,-0.064941,0.051515,0.286744,#,#,#,#,#,#,#
14.622000,0.557061,0.328964,-1.090450,-1.181874,-0.067072,-0.068115,0.060659,0.289321,#,#,#,#,#,#,#
14.722000,0.613363,0.280101,-1.104068,-1.126825,-0.063553,-0.071289,0.069809,0.291899,#,#,#,#,#,#,#
14.822000,0.661875,0.228579,-1.119611,-1.067549,-0.059680,-0.074464,0.078964,0.294477,#,#,#,#,#,#,#
14.922000,0.703961,0.174195,-1.137335,-1.003538,-0.055394,-0.077640,0.088124,0.297054,#,#,#,#,#,#,#
15.022000,0.740724,0.116559,-1.157566,-0.934027,-0.050616,-0.080816,0.097290,0.299632,#,#,#,#,#,#,#
15.122000,0.773050,0.055014,-1.180761,-0.857848,-0.045227,-0.083994,0.106462,0.302210,#,#,#,#,#,#,#
15.222000,0.798252,-0.003160,-1.199523,-0.790518,-0.040683,-0.087445,0.115215,0.303244,#,#,#,#,#,#,#
15.322000,0.811557,-0.043123,-1.200451,-0.762791,-0.039792,-0.091716,0.122693,0.300052,#,#,#,#,#,#,#
15.422000,0.819103,-0.075398,-1.194890,-0.753260,-0.039775,-0.096333,0.129417,0.294950,#,#,#,#,#,#,#
15.522000,0.825456,-0.109338,-1.189711,-0.743037,-0.039748,-0.101121,0.136183,0.289391,#,#,#,#,#,#,#
15.622000,0.831672,-0.147024,-1.187227,-0.726974,-0.039696,-0.105938,0.143099,0.283884,#,#,#,#,#,#,#
15.722000,0.837599,-0.187946,-1.186992,-0.705377,-0.039403,-0.110776,0.150111,0.278397,#,#,#,#,#,#,#
15.822000,0.843074,-0.231532,-1.187231,-0.678648,-0.038671,-0.115724,0.157262,0.272672,#,#,#,#,#,#,#
15.922000,0.848095,-0.277607,-1.189623,-0.646331,-0.037419,-0.120618,0.164349,0.267025,#,#,#,#,#,#,#
16.022000,0.852718,-0.326640,-1.195238,-0.608099,-0.035611,-0.125426,0.171336,0.261555,#,#,#,#,#,#,#
16.124000,0.857082,-0.380510,-1.204536,-0.562532,-0.033147,-0.130303,0.178431,0.256041,#,#,#,#,#,#,#
16.226000,0.861130,-0.439294,-1.217997,-0.509152,-0.029945,-0.135183,0.185530,0.250528,#,#,#,#,#,#,#
16.328000,0.864898,-0.504593,-1.236789,-0.445634,-0.025782,-0.140073,0.192641,0.245008,#,#,#,#,#,#,#
16.430000,0.868399,-0.579469,-1.263166,-0.367382,-0.020217,-0.144974,0.199763,0.239491,#,#,#,#,#,#,#
16.532000,0.865528,-0.620135,-1.269140,-0.335957,-0.018466,-0.149221,0.203732,0.233510,#,#,#,#,#,#,#
16.634000,0.847496,-0.585414,-1.227067,-0.410183,-0.024209,-0.152961,0.201000,0.226672,#,#,#,#,#,#,#
16.736000,0.821277,-0.531296,-1.172187,-0.510874,-0.031890,-0.156518,0.194857,0.219172,#,#,#,#,#,#,#
16.838000,0.793639,-0.488637,-1.124826,-0.595173,-0.037950,-0.160031,0.188286,0.211631,#,#,#,#,#,#,#
16.940000,0.766298,-0.459471,-1.086030,-0.661068,-0.042269,-0.163673,0.182123,0.204203,#,#,#,#,#,#,#
17.042000,0.739016,-0.438901,-1.052384,-0.715678,-0.045529,-0.167388,0.176180,0.196813,#,#,#,#,#,#,#
17.144000,0.711487,-0.423905,-1.021844,-0.763259,-0.048130,-0.171102,0.170256,0.189414,#,#,#,#,#,#,#
17.246000,0.683657,-0.413442,-0.993721,-0.805278,-0.050212,-0.174798,0.164305,0.182002,#,#,#,#,#,#,#
17.348000,0.655574,-0.407147,-0.967781,-0.842250,-0.051822,-0.178484,0.158339,0.174585,#,#,#,#,#,#,#
17.450000,0.627297,-0.404751,-0.943861,-0.874540,-0.052995,-0.182169,0.152371,0.167165,#,#,#,#,#,#,#
17.552000,0.598873,-0.404758,-0.921783,-0.902463,-0.053759,-0.185753,0.146336,0.160029,#,#,#,#,#,#,#
17.654000,0.570348,-0.407104,-0.901166,-0.926056,-0.054118,-0.189266,0.140264,0.153136,#,#,#,#,#,#,#
