time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
9.222000,1.801537,0.578943,0.299423,-0.680110,-0.028981,0.055867,0.145905,0.141754,#,#,#,#,#,#,#
9.322000,1.774049,0.599794,0.231649,-0.765875,-0.035220,0.050832,0.142147,0.149347,#,#,#,#,#,#,#
9.422000,1.744607,0.600074,0.131916,-0.878718,-0.043985,0.045779,0.138354,0.156992,#,#,#,#,#,#,#
9.522000,1.713054,0.600011,0.033049,-0.980144,-0.051685,0.040650,0.134117,0.165145,#,#,#,#,#,#,#
9.622000,1.679229,0.600001,-0.056078,-1.061306,-0.057498,0.035558,0.130026,0.173101,#,#,#,#,#,#,#
9.722000,1.642954,0.599996,-0.137383,-1.125942,-0.061776,0.030489,0.126098,0.180901,#,#,#,#,#,#,#
9.822000,1.604044,0.599993,-0.213317,-1.177909,-0.064884,0.025423,0.122214,0.188664,#,#,#,#,#,#,#
9.922000,1.562316,0.599991,-0.284700,-1.218860,-0.066974,0.020353,0.118318,0.196431,#,#,#,#,#,#,#
10.022000,1.517599,0.599989,-0.351407,-1.249259,-0.068091,0.015280,0.114408,0.204202,#,#,#,#,#,#,#
10.122000,1.469741,0.599989,-0.413012,-1.269221,-0.068315,0.010206,0.110493,0.211972,#,#,#,#,#,#,#
10.222000,1.418620,0.599990,-0.469014,-1.278767,-0.068331,0.005130,0.106575,0.219735,#,#,#,#,#,#,#
10.322000,1.364164,0.599991,-0.518857,-1.278843,-0.068327,0.000057,0.102637,0.227386,#,#,#,#,#,#,#
10.422000,1.306365,0.599993,-0.561926,-1.269496,-0.068298,-0.005014,0.098694,0.234890,#,#,#,#,#,#,#
10.522000,1.249309,0.597880,-0.594461,-1.248269,-0.068007,-0.009938,0.095446,0.241900,#,#,#,#,#,#,#
10.622000,1.219900,0.573375,-0.603724,-1.224813,-0.067639,-0.014086,0.098273,0.243569,#,#,#,#,#,#,#
10.722000,1.213027,0.528921,-0.601897,-1.203006,-0.067395,-0.017772,0.106073,0.241077,#,#,#,#,#,#,#
10.822000,1.211994,0.478197,-0.599165,-1.180228,-0.067050,-0.021298,0.115145,0.237377,#,#,#,#,#,#,#
10.922000,1.210496,0.426654,-0.598492,-1.155104,-0.066485,-0.024861,0.124101,0.233646,#,#,#,#,#,#,#
11.022000,1.208257,0.374826,-0.598609,-1.127111,-0.065652,-0.028518,0.132933,0.229824,#,#,#,#,#,#,#
11.122000,1.206005,0.322435,-0.600494,-1.095787,-0.064505,-0.032188,0.141669,0.226077,#,#,#,#,#,#,#
11.222000,1.204064,0.269176,-0.605190,-1.061305,-0.063061,-0.035822,0.150325,0.222533,#,#,#,#,#,#,#
11.322000,1.203763,0.215327,-0.611614,-1.025334,-0.061474,-0.039201,0.158968,0.218878,#,#,#,#,#,#,#
11.422000,1.205213,0.161081,-0.619085,-0.988812,-0.059829,-0.042255,0.167596,0.214917,#,#,#,#,#,#,#
11.522000,1.208776,0.105817,-0.628476,-0.950543,-0.058019,-0.044892,0.176316,0.210827,#,#,#,#,#,#,#
11.622000,1.212854,0.049136,-0.640401,-0.909767,-0.055972,-0.047368,0.185089,0.206727,#,#,#,#,#,#,#
11.722000,1.216591,-0.009103,-0.655073,-0.866308,-0.053675,-0.049840,0.193871,0.202638,#,#,#,#,#,#,#
11.822000,1.220959,-0.061628,-0.668343,-0.827783,-0.051823,-0.051795,0.201770,0.198472,#,#,#,#,#,#,#
11.922000,1.233498,-0.060602,-0.653950,-0.843417,-0.052867,-0.049329,0.202628,0.194246,#,#,#,#,#,#,#
12.022000,1.253310,-0.020067,-0.617314,-0.900904,-0.056617,-0.043393,0.197935,0.189550,#,#,#,#,#,#,#
12.122000,1.276123,0.028427,-0.576542,-0.967353,-0.061032,-0.036581,0.191609,0.184631,#,#,#,#,#,#,#
12.222000,1.300404,0.072392,-0.538750,-1.029599,-0.065019,-0.029893,0.185428,0.179709,#,#,#,#,#,#,#
12.322000,1.326187,0.111061,-0.504179,-1.086832,-0.068524,-0.023386,0.179587,0.174833,#,#,#,#,#,#,#
12.422000,1.342562,0.119743,-0.489407,-1.107749,-0.069301,-0.019875,0.178026,0.171623,#,#,#,#,#,#,#
12.522000,1.341885,0.080437,-0.505608,-1.069418,-0.066906,-0.021396,0.184188,0.171071,#,#,#,#,#,#,#
12.622000,1.335186,0.019709,-0.536859,-1.004591,-0.062537,-0.024962,0.193740,0.171613,#,#,#,#,#,#,#
