time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
7.716000,0.985336,-0.032191,0.428948,-0.009558,-0.007977,-0.095966,0.179668,0.071540,#,#,#,#,#,#,#
7.818000,0.973899,-0.004909,0.481825,-0.037871,-0.008755,-0.094122,0.172696,0.064367,#,#,#,#,#,#,#
7.920000,0.961682,0.018628,0.531722,-0.065478,-0.009463,-0.092270,0.165723,0.057185,#,#,#,#,#,#,#
8.022000,0.948783,0.038253,0.578670,-0.092192,-0.010086,-0.090397,0.158769,0.050017,#,#,#,#,#,#,#
8.122000,0.954464,0.057388,0.615220,-0.113664,-0.010317,-0.086347,0.154686,0.045137,#,#,#,#,#,#,#
8.222000,0.993474,0.079001,0.637570,-0.127515,-0.010344,-0.078436,0.155466,0.043909,#,#,#,#,#,#,#
8.322000,1.048211,0.098897,0.652194,-0.136971,-0.010366,-0.068710,0.158250,0.044096,#,#,#,#,#,#,#
8.422000,1.105658,0.114435,0.663068,-0.143985,-0.010384,-0.058754,0.161158,0.044352,#,#,#,#,#,#,#
8.522000,1.162749,0.124958,0.670858,-0.148776,-0.010397,-0.048977,0.163860,0.044434,#,#,#,#,#,#,#
8.622000,1.219826,0.130469,0.675258,-0.151079,-0.010406,-0.039309,0.166468,0.044434,#,#,#,#,#,#,#
8.722000,1.277185,0.131434,0.676228,-0.151278,-0.010409,-0.029645,0.169013,0.044416,#,#,#,#,#,#,#
8.822000,1.334646,0.129379,0.675354,-0.150692,-0.010405,-0.019897,0.171238,0.044265,#,#,#,#,#,#,#
8.922000,1.391796,0.121297,0.669962,-0.146956,-0.010393,-0.010207,0.173575,0.044109,#,#,#,#,#,#,#
9.022000,1.448043,0.107334,0.659531,-0.139733,-0.010374,-0.000599,0.176131,0.044080,#,#,#,#,#,#,#
9.122000,1.484024,0.090023,0.636551,-0.125019,-0.010281,0.005565,0.180007,0.046197,#,#,#,#,#,#,#
9.222000,1.488248,0.070967,0.596242,-0.100576,-0.009693,0.005891,0.186177,0.051980,#,#,#,#,#,#,#
9.322000,1.482360,0.048991,0.547834,-0.072095,-0.008774,0.004185,0.193187,0.059229,#,#,#,#,#,#,#
9.422000,1.475286,0.023415,0.496581,-0.042815,-0.007785,0.002141,0.200188,0.066546,#,#,#,#,#,#,#
9.522000,1.469210,-0.005762,0.443196,-0.013331,-0.006778,0.000212,0.207083,0.073670,#,#,#,#,#,#,#
9.622000,1.463968,-0.038380,0.387062,0.016505,-0.005737,-0.001619,0.213945,0.080703,#,#,#,#,#,#,#
9.722000,1.459160,-0.074375,0.327609,0.046786,-0.004652,-0.003426,0.220809,0.087727,#,#,#,#,#,#,#
9.822000,1.454626,-0.113826,0.264385,0.077494,-0.003525,-0.005238,0.227682,0.094762,#,#,#,#,#,#,#
9.922000,1.450337,-0.156891,0.196916,0.108552,-0.002361,-0.007057,0.234558,0.101803,#,#,#,#,#,#,#
10.022000,1.446177,-0.203669,0.124820,0.139763,-0.001180,-0.008896,0.241415,0.108827,#,#,#,#,#,#,#
10.122000,1.430895,-0.233340,0.076967,0.159380,-0.000845,-0.013089,0.245400,0.113704,#,#,#,#,#,#,#
10.222000,1.396758,-0.233012,0.072766,0.161101,-0.000849,-0.021426,0.244649,0.114895,#,#,#,#,#,#,#
10.322000,1.355150,-0.224038,0.082055,0.158714,-0.000856,-0.031355,0.242110,0.114923,#,#,#,#,#,#,#
10.422000,1.313046,-0.216927,0.090118,0.157037,-0.000860,-0.041306,0.239290,0.114810,#,#,#,#,#,#,#
10.522000,1.271772,-0.214519,0.093316,0.156888,-0.000860,-0.051051,0.236604,0.114721,#,#,#,#,#,#,#
10.622000,1.230971,-0.214810,0.093208,0.156908,-0.000856,-0.060657,0.233852,0.114675,#,#,#,#,#,#,#
10.722000,1.190409,-0.218700,0.089651,0.157634,-0.000847,-0.070224,0.231071,0.114539,#,#,#,#,#,#,#
10.822000,1.150140,-0.227704,0.080713,0.160249,-0.000835,-0.079849,0.228441,0.114468,#,#,#,#,#,#,#
10.922000,1.110310,-0.241062,0.067177,0.164568,-0.000819,-0.089508,0.225881,0.114454,#,#,#,#,#,#,#
11.022000,1.071148,-0.257984,0.050003,0.170169,-0.000801,-0.099148,0.223319,0.114437,#,#,#,#,#,#,#
11.122000,1.042142,-0.256508,0.059417,0.166070,-0.000832,-0.105422,0.219555,0.112476,#,#,#,#,#,#,#
11.222000,1.029108,-0.222064,0.116122,0.143386,-0.001410,-0.105776,0.213748,0.106814,#,#,#,#,#,#,#
11.322000,1.021787,-0.175871,0.189259,0.112489,-0.002526,-0.103677,0.206880,0.099595,#,#,#,#,#,#,#
11.422000,1.014154,-0.132322,0.259093,0.081318,-0.003630,-0.101424,0.199848,0.092284,#,#,#,#,#,#,#
11.522000,1.005181,-0.094202,0.322310,0.051618,-0.004585,-0.099467,0.192930,0.085166,#,#,#,#,#,#,#
11.622000,0.995269,-0.060495,0.380649,0.022915,-0.005442,-0.097654,0.186087,0.078139,#,#,#,#,#,#,#
11.722000,0.984686,-0.030381,0.435497,-0.005206,-0.006240,-0.095858,0.179257,0.071119,#,#,#,#,#,#,#
11.822000,0.973439,-0.003707,0.487350,-0.032788,-0.006985,-0.094049,0.172422,0.064086,#,#,#,#,#,#,#
11.922000,0.961437,0.019364,0.536333,-0.059697,-0.007665,-0.092233,0.165585,0.057045,#,#,#,#,#,#,#
12.022000,0.948786,0.038669,0.582467,-0.085753,-0.008261,-0.090396,0.158769,0.050018,#,#,#,#,#,#,#
12.122000,0.954467,0.057899,0.619137,-0.107116,-0.008485,-0.086347,0.154686,0.045137,#,#,#,#,#,#,#
12.222000,0.993478,0.079582,0.641582,-0.120870,-0.008512,-0.078436,0.155466,0.043909,#,#,#,#,#,#,#
12.322000,1.048214,0.099533,0.656283,-0.130244,-0.008534,-0.068710,0.158249,0.044097,#,#,#,#,#,#,#
12.422000,1.105662,0.115112,0.667217,-0.137191,-0.008552,-0.058754,0.161158,0.044353,#,#,#,#,#,#,#
12.522000,1.162753,0.125664,0.675051,-0.141931,-0.008565,-0.048977,0.163860,0.044435,#,#,#,#,#,#,#
12.622000,1.219829,0.131190,0.679477,-0.144202,-0.008574,-0.039309,0.166467,0.044435,#,#,#,#,#,#,#
12.722000,1.277189,0.132156,0.680455,-0.144394,-0.008577,-0.029645,0.169012,0.044417,#,#,#,#,#,#,#
12.822000,1.334650,0.130088,0.679569,-0.143816,-0.008573,-0.019897,0.171238,0.044265,#,#,#,#,#,#,#
12.922000,1.391799,0.121975,0.674137,-0.140114,-0.008561,-0.010207,0.173575,0.044108,#,#,#,#,#,#,#
13.022000,1.448047,0.107970,0.663646,-0.132952,-0.008543,-0.000599,0.176132,0.044079,#,#,#,#,#,#,#
13.122000,1.484028,0.090583,0.640574,-0.118325,-0.008452,0.005565,0.180008,0.046197,#,#,#,#,#,#,#
13.222000,1.488251,0.071409,0.600130,-0.093994,-0.007873,0.005891,0.186178,0.051980,#,#,#,#,#,#,#
13.322000,1.482363,0.049312,0.551568,-0.065645,-0.006965,0.004185,0.193188,0.059229,#,#,#,#,#,#,#
13.422000,1.475290,0.023621,0.500155,-0.036513,-0.005989,0.002141,0.200188,0.066546,#,#,#,#,#,#,#
13.522000,1.469214,-0.005660,0.446604,-0.007188,-0.004995,0.000211,0.207084,0.073669,#,#,#,#,#,#,#
13.622000,1.463972,-0.038374,0.390297,0.022475,-0.003969,-0.001619,0.213946,0.080703,#,#,#,#,#,#,#
13.722000,1.459164,-0.074458,0.330664,0.052571,-0.002901,-0.003426,0.220810,0.087727,#,#,#,#,#,#,#
13.822000,1.454629,-0.113992,0.267250,0.083079,-0.001791,-0.005238,0.227683,0.094762,#,#,#,#,#,#,#
13.922000,1.450340,-0.157134,0.199583,0.113921,-0.000647,-0.007057,0.234559,0.101803,#,#,#,#,#,#,#
14.022000,1.446180,-0.203983,0.127278,0.144900,0.000515,-0.008896,0.241416,0.108827,#,#,#,#,#,#,#
14.122000,1.430898,-0.233697,0.079287,0.164361,0.000840,-0.013089,0.245401,0.113704,#,#,#,#,#,#,#
14.222000,1.396761,-0.233370,0.075078,0.166071,0.000837,-0.021426,0.244650,0.114895,#,#,#,#,#,#,#
14.322000,1.355153,-0.224386,0.084401,0.163725,0.000829,-0.031355,0.242110,0.114923,#,#,#,#,#,#,#
14.422000,1.313049,-0.217270,0.092492,0.162086,0.000826,-0.041305,0.239289,0.114810,#,#,#,#,#,#,#
14.522000,1.271775,-0.214864,0.095699,0.161947,0.000826,-0.051051,0.236603,0.114720,#,#,#,#,#,#,#
14.622000,1.230974,-0.215157,0.095589,0.161967,0.000830,-0.060657,0.233852,0.114674,#,#,#,#,#,#,#
14.722000,1.190412,-0.219053,0.092010,0.162676,0.000839,-0.070224,0.231071,0.114539,#,#,#,#,#,#,#
14.822000,1.150143,-0.228063,0.083039,0.165248,0.000851,-0.079849,0.228441,0.114468,#,#,#,#,#,#,#
14.922000,1.110313,-0.241429,0.069460,0.169506,0.000867,-0.089509,0.225882,0.114454,#,#,#,#,#,#,#
15.022000,1.071151,-0.258361,0.052233,0.175032,0.000884,-0.099148,0.223320,0.114437,#,#,#,#,#,#,#
15.122000,1.042145,-0.256872,0.061672,0.170952,0.000855,-0.105422,0.219555,0.112477,#,#,#,#,#,#,#
15.222000,1.029112,-0.222373,0.118542,0.148445,0.000292,-0.105776,0.213747,0.106814,#,#,#,#,#,#,#
15.322000,1.021790,-0.176108,0.191889,0.117778,-0.000804,-0.103677,0.206879,0.099596,#,#,#,#,#,#,#
15.422000,1.014157,-0.132483,0.261923,0.086826,-0.001887,-0.101424,0.199848,0.092285,#,#,#,#,#,#,#
15.522000,1.005184,-0.094286,0.325323,0.057323,-0.002824,-0.099466,0.192929,0.085166,#,#,#,#,#,#,#
15.622000,0.995272,-0.060497,0.383832,0.028798,-0.003663,-0.097654,0.186086,0.078139,#,#,#,#,#,#,#
15.722000,0.984690,-0.030295,0.438842,0.000841,-0.004446,-0.095858,0.179257,0.071119,#,#,#,#,#,#,#
15.822000,0.973442,-0.003525,0.490851,-0.026589,-0.005176,-0.094049,0.172422,0.064087,#,#,#,#,#,#,#
15.922000,0.961440,0.019664,0.539993,-0.053368,-0.005842,-0.092232,0.165583,0.057046,#,#,#,#,#,#,#
16.022000,0.948789,0.039071,0.586262,-0.079298,-0.006426,-0.090396,0.158767,0.050019,#,#,#,#,#,#,#
16.124000,0.954961,0.058812,0.623622,-0.100887,-0.006642,-0.086222,0.154660,0.045084,#,#,#,#,#,#,#
16.226000,0.995498,0.080999,0.646287,-0.114637,-0.006670,-0.078067,0.155558,0.043904,#,#,#,#,#,#,#
16.328000,1.051654,0.101217,0.661116,-0.123966,-0.006692,-0.068110,0.158428,0.044117,#,#,#,#,#,#,#
16.430000,1.110248,0.116795,0.672109,-0.130831,-0.006710,-0.057965,0.161380,0.044366,#,#,#,#,#,#,#
16.532000,1.168455,0.127123,0.679844,-0.135400,-0.006723,-0.048007,0.164122,0.044438,#,#,#,#,#,#,#
16.634000,1.226701,0.132215,0.683984,-0.137395,-0.006731,-0.038151,0.166778,0.044434,#,#,#,#,#,#,#
16.736000,1.285240,0.132819,0.684674,-0.137481,-0.006734,-0.028283,0.169341,0.044413,#,#,#,#,#,#,#
16.838000,1.343829,0.129905,0.683266,-0.136576,-0.006729,-0.018341,0.171594,0.044232,#,#,#,#,#,#,#
16.940000,1.402025,0.120499,0.676763,-0.132206,-0.006716,-0.008470,0.174023,0.044093,#,#,#,#,#,#,#
17.042000,1.458201,0.105234,0.664699,-0.124143,-0.006695,0.001156,0.176712,0.044180,#,#,#,#,#,#,#
17.144000,1.486953,0.087062,0.636855,-0.106921,-0.006535,0.006016,0.181212,0.047221,#,#,#,#,#,#,#
17.246000,1.487249,0.066803,0.592755,-0.080800,-0.005843,0.005571,0.187836,0.053664,#,#,#,#,#,#,#
17.348000,1.480480,0.043253,0.542082,-0.051664,-0.004897,0.003654,0.195021,0.061149,#,#,#,#,#,#,#
17.450000,1.473481,0.015932,0.488917,-0.022051,-0.003910,0.001586,0.202127,0.068557,#,#,#,#,#,#,#
17.552000,1.467579,-0.015067,0.433379,0.007773,-0.002903,-0.000344,0.209144,0.075784,#,#,#,#,#,#,#
17.654000,1.462401,-0.049595,0.374767,0.037982,-0.001860,-0.002197,0.216142,0.082950,#,#,#,#,#,#,#
17.756000,1.457597,-0.087637,0.312528,0.068629,-0.000772,-0.004041,0.223147,0.090118,#,#,#,#,#,#,#
17.858000,1.453060,-0.129304,0.246196,0.099664,0.000354,-0.005892,0.230158,0.097297,#,#,#,#,#,#,#
17.960000,1.448777,-0.174820,0.175197,0.131002,0.001513,-0.007749,0.237174,0.104479,#,#,#,#,#,#,#
18.062000,1.442679,-0.220655,0.104198,0.160412,0.002497,-0.010008,0.243686,0.111285,#,#,#,#,#,#,#
18.164000,1.418243,-0.236107,0.076311,0.171273,0.002536,-0.016220,0.245476,0.114540,#,#,#,#,#,#,#
18.266000,1.378784,-0.230009,0.081056,0.170133,0.002529,-0.025736,0.243632,0.114957,#,#,#,#,#,#,#
18.368000,1.335691,-0.220939,0.091012,0.167788,0.002523,-0.035961,0.240803,0.114867,#,#,#,#,#,#,#
18.470000,1.293153,-0.215879,0.097022,0.167017,0.002521,-0.046002,0.237983,0.114776,#,#,#,#,#,#,#
18.572000,1.251343,-0.215213,0.098157,0.167015,0.002523,-0.055871,0.235260,0.114702,#,#,#,#,#,#,#
18.674000,1.209856,-0.216897,0.096757,0.167189,0.002530,-0.065626,0.232387,0.114602,#,#,#,#,#,#,#
18.776000,1.168625,-0.223696,0.090130,0.168858,0.002541,-0.075415,0.229637,0.114491,#,#,#,#,#,#,#
18.878000,1.127778,-0.235436,0.078239,0.172420,0.002556,-0.085257,0.227006,0.114457,#,#,#,#,#,#,#
18.980000,1.087470,-0.251319,0.061996,0.177521,0.002573,-0.095115,0.224404,0.114454,#,#,#,#,#,#,#
19.082000,1.051452,-0.262402,0.053525,0.179790,0.002573,-0.103723,0.221325,0.113747,#,#,#,#,#,#,#
19.184000,1.032838,-0.238482,0.095533,0.163608,0.002309,-0.106133,0.216145,0.109278,#,#,#,#,#,#,#
19.286000,1.024298,-0.193161,0.167852,0.134307,0.001334,-0.104518,0.209403,0.102249,#,#,#,#,#,#,#
19.388000,1.016912,-0.146902,0.241643,0.102636,0.000211,-0.102156,0.202228,0.094748,#,#,#,#,#,#,#
19.490000,1.008183,-0.106094,0.308610,0.072280,-0.000772,-0.100067,0.195131,0.087428,#,#,#,#,#,#,#
19.592000,0.998325,-0.070280,0.369811,0.043128,-0.001634,-0.098192,0.188136,0.080245,#,#,#,#,#,#,#
19.694000,0.987720,-0.038365,0.427043,0.014634,-0.002431,-0.096362,0.181169,0.073087,#,#,#,#,#,#,#
19.796000,0.976438,-0.010013,0.481060,-0.013340,-0.003175,-0.094520,0.174199,0.065917,#,#,#,#,#,#,#
19.898000,0.964398,0.014675,0.532063,-0.040689,-0.003858,-0.092668,0.167224,0.058737,#,#,#,#,#,#,#
20.000000,0.951496,0.035475,0.580135,-0.067257,-0.004463,-0.090814,0.160248,0.051553,#,#,#,#,#,#,#
20.102000,0.950397,0.054702,0.620872,-0.090416,-0.004781,-0.087497,0.155058,0.045771,#,#,#,#,#,#,#
20.204000,0.984725,0.076757,0.646279,-0.105492,-0.004811,-0.080061,0.155088,0.043964,#,#,#,#,#,#,#
20.306000,1.039096,0.097778,0.662374,-0.115431,-0.004834,-0.070305,0.157771,0.044047,#,#,#,#,#,#,#
20.408000,1.097641,0.114493,0.674136,-0.122701,-0.004853,-0.060138,0.160764,0.044330,#,#,#,#,#,#,#
20.510000,1.155922,0.125990,0.682646,-0.127734,-0.004867,-0.050141,0.163542,0.044433,#,#,#,#,#,#,#
20.612000,1.214117,0.132222,0.687616,-0.130268,-0.004876,-0.040273,0.166207,0.044438,#,#,#,#,#,#,#
20.714000,1.272600,0.133527,0.688893,-0.130551,-0.004880,-0.030421,0.168818,0.044418,#,#,#,#,#,#,#
20.816000,1.331215,0.131709,0.688141,-0.130090,-0.004877,-0.020481,0.171105,0.044277,#,#,#,#,#,#,#
20.918000,1.389533,0.123701,0.682794,-0.126573,-0.004866,-0.010593,0.173478,0.044111,#,#,#,#,#,#,#
21.020000,1.446982,0.109493,0.672134,-0.119500,-0.004848,-0.000785,0.176080,0.044075,#,#,#,#,#,#,#
21.122000,1.484036,0.091627,0.648600,-0.104870,-0.004762,0.005565,0.180010,0.046197,#,#,#,#,#,#,#
21.224000,1.488192,0.071809,0.606958,-0.080230,-0.004186,0.005867,0.186317,0.052118,#,#,#,#,#,#,#
21.326000,1.482082,0.048918,0.556985,-0.051545,-0.003279,0.004104,0.193472,0.059525,#,#,#,#,#,#,#
21.428000,1.474901,0.022300,0.504110,-0.022127,-0.002308,0.002021,0.200606,0.066978,#,#,#,#,#,#,#
21.530000,1.468778,-0.008025,0.448970,0.007469,-0.001322,0.000063,0.207635,0.074234,#,#,#,#,#,#,#
21.632000,1.463483,-0.041893,0.390896,0.037404,-0.000303,-0.001800,0.214634,0.081405,#,#,#,#,#,#,#
21.734000,1.458613,-0.079258,0.329295,0.067764,0.000758,-0.003643,0.221636,0.088571,#,#,#,#,#,#,#
21.836000,1.454021,-0.120211,0.263690,0.098514,0.001859,-0.005493,0.228647,0.095748,#,#,#,#,#,#,#
21.938000,1.449684,-0.164944,0.193554,0.129568,0.002992,-0.007348,0.235661,0.102930,#,#,#,#,#,#,#
22.040000,1.444977,-0.212635,0.119767,0.160194,0.004089,-0.009319,0.242534,0.110005,#,#,#,#,#,#,#
22.142000,1.425264,-0.236033,0.080459,0.175610,0.004240,-0.014495,0.245536,0.114181,#,#,#,#,#,#,#
22.244000,1.387889,-0.232373,0.081331,0.175621,0.004235,-0.023559,0.244171,0.114941,#,#,#,#,#,#,#
22.346000,1.344990,-0.223038,0.091391,0.173234,0.004228,-0.033763,0.241428,0.114894,#,#,#,#,#,#,#
22.448000,1.302253,-0.216910,0.098531,0.172098,0.004226,-0.043855,0.238576,0.114791,#,#,#,#,#,#,#
22.550000,1.260328,-0.215579,0.100516,0.172078,0.004227,-0.053755,0.235859,0.114702,#,#,#,#,#,#,#
22.652000,1.218788,-0.216524,0.099781,0.172145,0.004233,-0.063523,0.233003,0.114633,#,#,#,#,#,#,#
