time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
9.122000,1.815685,0.600001,-0.510953,-1.671336,-0.110261,0.042216,0.082728,0.185065,#,#,#,#,#,#,#
9.222000,1.801657,0.600001,-0.571025,-1.654927,-0.110174,0.040768,0.081932,0.194813,#,#,#,#,#,#,#
9.322000,1.787253,0.600001,-0.624440,-1.628621,-0.109552,0.039334,0.081195,0.204661,#,#,#,#,#,#,#
9.422000,1.772463,0.600001,-0.670685,-1.593239,-0.108139,0.037902,0.080469,0.214540,#,#,#,#,#,#,#
9.522000,1.757310,0.599835,-0.711252,-1.550578,-0.106052,0.036445,0.079598,0.224488,#,#,#,#,#,#,#
9.622000,1.741731,0.597309,-0.749022,-1.503039,-0.103510,0.034977,0.078651,0.234456,#,#,#,#,#,#,#
9.722000,1.725712,0.590899,-0.785077,-1.451390,-0.100581,0.033531,0.077825,0.244358,#,#,#,#,#,#,#
9.822000,1.709260,0.580441,-0.820745,-1.396475,-0.097345,0.032097,0.077069,0.254229,#,#,#,#,#,#,#
9.922000,1.692370,0.566120,-0.856588,-1.338451,-0.093815,0.030664,0.076325,0.264098,#,#,#,#,#,#,#
10.022000,1.675009,0.547970,-0.892895,-1.277138,-0.089973,0.029227,0.075577,0.273973,#,#,#,#,#,#,#
10.122000,1.657198,0.525889,-0.929915,-1.212212,-0.085787,0.027790,0.074825,0.283851,#,#,#,#,#,#,#
10.222000,1.638932,0.499670,-0.967937,-1.143184,-0.081208,0.026353,0.074073,0.293732,#,#,#,#,#,#,#
10.322000,1.620180,0.468969,-1.007332,-1.069336,-0.076169,0.024914,0.073323,0.303617,#,#,#,#,#,#,#
10.422000,1.600944,0.433247,-1.048573,-0.989638,-0.070570,0.023474,0.072576,0.313506,#,#,#,#,#,#,#
10.522000,1.581225,0.391637,-1.092323,-0.902518,-0.064260,0.022033,0.071832,0.323402,#,#,#,#,#,#,#
10.622000,1.561030,0.342686,-1.139575,-0.805425,-0.056994,0.020591,0.071093,0.333311,#,#,#,#,#,#,#
10.722000,1.540365,0.283747,-1.192009,-0.693751,-0.048332,0.019148,0.070363,0.343241,#,#,#,#,#,#,#
10.822000,1.523064,0.213733,-1.248056,-0.567889,-0.038304,0.017927,0.070066,0.352500,#,#,#,#,#,#,#
10.922000,1.536662,0.166042,-1.269653,-0.504832,-0.034189,0.018679,0.074375,0.355231,#,#,#,#,#,#,#
11.022000,1.572331,0.141694,-1.262179,-0.500944,-0.034169,0.021320,0.082371,0.353036,#,#,#,#,#,#,#
11.122000,1.608285,0.121000,-1.248467,-0.507781,-0.034187,0.024624,0.091207,0.349566,#,#,#,#,#,#,#
11.222000,1.637098,0.095887,-1.237176,-0.509061,-0.034185,0.027882,0.100261,0.345990,#,#,#,#,#,#,#
11.322000,1.659820,0.065569,-1.230061,-0.504304,-0.034167,0.031017,0.109450,0.342426,#,#,#,#,#,#,#
11.422000,1.678633,0.030816,-1.226949,-0.492376,-0.034134,0.034098,0.118511,0.339023,#,#,#,#,#,#,#
11.522000,1.694289,-0.007506,-1.226659,-0.474253,-0.034044,0.037128,0.127514,0.335669,#,#,#,#,#,#,#
11.622000,1.680595,-0.030411,-1.226677,-0.462023,-0.034022,0.036121,0.133378,0.333594,#,#,#,#,#,#,#
11.722000,1.622770,-0.030544,-1.227037,-0.460788,-0.034020,0.028457,0.134486,0.333693,#,#,#,#,#,#,#
11.822000,1.546382,-0.026535,-1.229323,-0.459789,-0.034011,0.018203,0.133778,0.334573,#,#,#,#,#,#,#
11.922000,1.467833,-0.025983,-1.234335,-0.453137,-0.033987,0.007838,0.132341,0.335760,#,#,#,#,#,#,#
12.022000,1.390823,-0.030598,-1.241874,-0.438759,-0.033931,-0.002133,0.130506,0.337173,#,#,#,#,#,#,#
12.122000,1.315175,-0.043353,-1.251737,-0.416331,-0.033485,-0.011979,0.129141,0.338393,#,#,#,#,#,#,#
12.222000,1.240911,-0.064217,-1.264495,-0.385314,-0.032288,-0.021865,0.128080,0.339478,#,#,#,#,#,#,#
12.322000,1.168618,-0.093601,-1.281229,-0.343959,-0.030118,-0.031788,0.127076,0.340538,#,#,#,#,#,#,#
12.422000,1.101959,-0.129177,-1.300206,-0.295824,-0.027298,-0.041384,0.126195,0.341340,#,#,#,#,#,#,#
12.522000,1.081874,-0.119666,-1.281029,-0.326466,-0.029898,-0.045608,0.127951,0.338379,#,#,#,#,#,#,#
12.622000,1.104076,-0.073532,-1.228363,-0.422247,-0.037324,-0.044545,0.132595,0.331205,#,#,#,#,#,#,#
12.722000,1.138289,-0.029856,-1.174344,-0.517151,-0.044460,-0.041542,0.137821,0.322500,#,#,#,#,#,#,#
12.822000,1.170761,-0.000539,-1.129576,-0.591480,-0.049612,-0.038512,0.142989,0.313932,#,#,#,#,#,#,#
12.922000,1.199757,0.017437,-1.092115,-0.649883,-0.053250,-0.035792,0.148130,0.305688,#,#,#,#,#,#,#
13.022000,1.226565,0.028220,-1.058837,-0.698805,-0.055989,-0.033204,0.153269,0.297541,#,#,#,#,#,#,#
13.122000,1.252001,0.033808,-1.028272,-0.741293,-0.058118,-0.030620,0.158402,0.289373,#,#,#,#,#,#,#
13.222000,1.276267,0.035054,-0.999963,-0.778375,-0.059738,-0.028010,0.163501,0.281198,#,#,#,#,#,#,#
13.322000,1.299378,0.034232,-0.973621,-0.810430,-0.060885,-0.025276,0.168179,0.273357,#,#,#,#,#,#,#
13.422000,1.321360,0.029170,-0.948819,-0.837594,-0.061572,-0.022596,0.172991,0.265440,#,#,#,#,#,#,#
13.522000,1.342266,0.019465,-0.925509,-0.860268,-0.061839,-0.019991,0.178068,0.257310,#,#,#,#,#,#,#
13.622000,1.362161,0.006068,-0.903822,-0.878890,-0.061878,-0.017407,0.183234,0.249097,#,#,#,#,#,#,#
13.722000,1.381104,-0.010446,-0.883817,-0.893731,-0.061907,-0.014820,0.188397,0.240879,#,#,#,#,#,#,#
13.822000,1.399146,-0.029853,-0.865490,-0.904959,-0.061929,-0.012230,0.193547,0.232669,#,#,#,#,#,#,#
13.922000,1.414951,-0.050117,-0.847927,-0.914728,-0.061973,-0.009843,0.198399,0.224457,#,#,#,#,#,#,#
14.022000,1.412989,-0.049612,-0.820602,-0.946960,-0.063412,-0.010306,0.199365,0.216076,#,#,#,#,#,#,#
14.122000,1.393867,-0.030476,-0.784480,-1.000201,-0.066633,-0.013633,0.196478,0.207529,#,#,#,#,#,#,#
14.222000,1.367779,-0.007729,-0.747563,-1.056544,-0.070129,-0.018000,0.192146,0.199287,#,#,#,#,#,#,#
14.322000,1.340596,0.011038,-0.712673,-1.108578,-0.073224,-0.022398,0.187781,0.191206,#,#,#,#,#,#,#
14.422000,1.313313,0.024900,-0.679604,-1.155948,-0.075887,-0.026679,0.183619,0.183143,#,#,#,#,#,#,#
14.522000,1.285500,0.034604,-0.647768,-1.199641,-0.078212,-0.030912,0.179546,0.175061,#,#,#,#,#,#,#
14.622000,1.256843,0.040612,-0.616866,-1.240164,-0.080247,-0.035141,0.175480,0.166968,#,#,#,#,#,#,#
14.722000,1.227253,0.043016,-0.586813,-1.277573,-0.081999,-0.039378,0.171403,0.158874,#,#,#,#,#,#,#
14.822000,1.190558,0.040771,-0.565044,-1.301335,-0.082614,-0.044959,0.167844,0.152674,#,#,#,#,#,#,#
14.922000,1.141811,0.029816,-0.558543,-1.302291,-0.082604,-0.053390,0.165640,0.149530,#,#,#,#,#,#,#
15.022000,1.089257,0.012238,-0.558385,-1.292857,-0.082578,-0.063059,0.164010,0.147149,#,#,#,#,#,#,#
15.122000,1.038107,-0.008786,-0.559310,-1.278116,-0.082544,-0.072869,0.162530,0.144712,#,#,#,#,#,#,#
15.222000,0.989426,-0.031928,-0.562083,-1.259770,-0.082503,-0.082571,0.161079,0.142421,#,#,#,#,#,#,#
15.322000,0.944693,-0.055381,-0.565020,-1.241368,-0.082435,-0.091743,0.159480,0.140043,#,#,#,#,#,#,#
15.422000,0.921761,-0.060710,-0.550666,-1.254546,-0.083011,-0.094950,0.156337,0.135596,#,#,#,#,#,#,#
15.522000,0.917812,-0.051929,-0.517380,-1.298382,-0.085469,-0.092437,0.151754,0.128332,#,#,#,#,#,#,#
15.622000,0.917796,-0.040703,-0.478555,-1.350321,-0.088544,-0.088323,0.146367,0.120385,#,#,#,#,#,#,#
15.722000,0.917769,-0.033065,-0.440328,-1.399470,-0.091342,-0.084197,0.140963,0.112603,#,#,#,#,#,#,#
15.822000,0.917503,-0.030229,-0.403084,-1.444421,-0.093748,-0.080244,0.135725,0.104961,#,#,#,#,#,#,#
15.922000,0.916547,-0.030461,-0.365921,-1.485984,-0.095844,-0.076402,0.130461,0.097573,#,#,#,#,#,#,#
16.022000,0.918506,-0.039778,-0.333444,-1.514318,-0.096860,-0.073152,0.126658,0.090517,#,#,#,#,#,#,#
16.124000,0.938064,-0.077754,-0.324209,-1.498322,-0.096085,-0.071908,0.129913,0.084042,#,#,#,#,#,#,#
16.226000,0.968437,-0.131985,-0.329221,-1.454425,-0.093555,-0.071557,0.137658,0.077660,#,#,#,#,#,#,#
16.328000,0.998809,-0.188671,-0.339712,-1.403159,-0.090463,-0.071350,0.146373,0.071482,#,#,#,#,#,#,#
16.430000,1.026026,-0.244198,-0.352661,-1.351412,-0.087362,-0.071148,0.154894,0.065490,#,#,#,#,#,#,#
16.532000,1.053745,-0.291946,-0.365545,-1.306017,-0.084866,-0.070020,0.162696,0.060296,#,#,#,#,#,#,#
16.634000,1.096640,-0.303271,-0.369906,-1.292973,-0.084687,-0.063895,0.167744,0.059229,#,#,#,#,#,#,#
16.736000,1.150129,-0.294992,-0.370026,-1.296113,-0.084699,-0.054700,0.171247,0.060623,#,#,#,#,#,#,#
16.838000,1.205952,-0.283764,-0.370437,-1.299876,-0.084705,-0.044890,0.174306,0.062593,#,#,#,#,#,#,#
16.940000,1.261275,-0.275143,-0.372749,-1.300347,-0.084702,-0.035191,0.177275,0.064479,#,#,#,#,#,#,#
17.042000,1.315923,-0.269868,-0.377701,-1.298533,-0.084689,-0.025582,0.180150,0.066215,#,#,#,#,#,#,#
17.144000,1.369945,-0.267695,-0.385477,-1.292386,-0.084667,-0.016058,0.183187,0.067972,#,#,#,#,#,#,#
17.246000,1.423168,-0.267572,-0.395546,-1.282173,-0.084637,-0.006555,0.186323,0.069878,#,#,#,#,#,#,#
17.348000,1.475318,-0.268249,-0.407258,-1.268247,-0.084600,0.002954,0.189450,0.072094,#,#,#,#,#,#,#
17.450000,1.526144,-0.272141,-0.420227,-1.250583,-0.084529,0.012463,0.192579,0.074133,#,#,#,#,#,#,#
17.552000,1.575445,-0.279445,-0.434604,-1.229393,-0.084242,0.021971,0.195726,0.075972,#,#,#,#,#,#,#
