time,a1m,a2m,a3m,a4m,a5m,x,y,z
162.190000,0.265285,0.304674,1.056410,0.298514,0.076377,-0.137824,0.050242,0.049575
162.290000,0.252273,0.206072,0.973505,0.312591,0.076416,-0.147698,0.050703,0.049527
162.390000,0.236174,0.110912,0.889152,0.327929,0.076455,-0.158095,0.050435,0.049423
162.490000,0.222576,0.022343,0.806172,0.343604,0.076494,-0.168274,0.050262,0.049367
162.590000,0.211300,-0.061847,0.723174,0.359463,0.076533,-0.178293,0.050251,0.049351
162.690000,0.201364,-0.143737,0.638662,0.375431,0.076571,-0.188283,0.050295,0.049338
162.790000,0.192295,-0.224487,0.551689,0.391359,0.076610,-0.198284,0.050335,0.049316
162.890000,0.183959,-0.304884,0.461470,0.407039,0.076648,-0.208298,0.050365,0.049284
162.990000,0.176296,-0.385684,0.367105,0.422207,0.076684,-0.218317,0.050391,0.049248
163.090000,0.164208,-0.452606,0.286295,0.433884,0.076709,-0.226884,0.048993,0.049171
163.190000,0.134123,-0.467442,0.267727,0.435900,0.076713,-0.230094,0.042115,0.049157
163.290000,0.093672,-0.457571,0.279880,0.435510,0.076713,-0.230498,0.032211,0.049304
163.390000,0.051307,-0.445943,0.294754,0.435230,0.076714,-0.230255,0.021839,0.049386
163.490000,0.009486,-0.439207,0.303911,0.435210,0.076717,-0.230089,0.011680,0.049346
163.590000,-0.031887,-0.437180,0.307146,0.435208,0.076722,-0.230050,0.001665,0.049246
163.690000,-0.073101,-0.437290,0.306979,0.435222,0.076728,-0.229925,-0.008311,0.049248
163.790000,-0.114161,-0.440149,0.303113,0.435256,0.076737,-0.229730,-0.018275,0.049267
163.890000,-0.154921,-0.447676,0.293486,0.435538,0.076747,-0.229668,-0.028249,0.049231
163.990000,-0.195230,-0.459238,0.278759,0.436439,0.076758,-0.229688,-0.038234,0.049205
164.090000,-0.230555,-0.459867,0.277499,0.436196,0.076759,-0.228366,-0.046853,0.049252
164.190000,-0.249687,-0.410199,0.337617,0.428422,0.076733,-0.221844,-0.050092,0.049445
164.290000,-0.260537,-0.330734,0.431605,0.414570,0.076698,-0.212072,-0.050187,0.049560
164.390000,-0.271037,-0.246430,0.527921,0.399111,0.076664,-0.201642,-0.049784,0.049578
164.490000,-0.283394,-0.164080,0.618119,0.383801,0.076631,-0.191434,-0.049626,0.049602
164.590000,-0.297499,-0.082317,0.703740,0.368751,0.076599,-0.181419,-0.049636,0.049658
164.690000,-0.313134,0.001041,0.787124,0.353844,0.076567,-0.171447,-0.049681,0.049726
164.790000,-0.330397,0.087423,0.869527,0.339163,0.076537,-0.161463,-0.049716,0.049791
164.890000,-0.349562,0.177997,0.951688,0.324936,0.076507,-0.151465,-0.049742,0.049850
164.990000,-0.370983,0.274185,1.034392,0.311488,0.076481,-0.141461,-0.049765,0.049906
165.090000,-0.381996,0.366624,1.110079,0.300510,0.076458,-0.132895,-0.048346,0.049901
165.190000,-0.348046,0.423018,1.154884,0.295379,0.076439,-0.129749,-0.041827,0.049860
165.290000,-0.284988,0.453717,1.178782,0.293805,0.076421,-0.129644,-0.032137,0.049914
165.390000,-0.214484,0.473502,1.194211,0.293531,0.076404,-0.129999,-0.021743,0.049971
165.490000,-0.143901,0.486353,1.204491,0.293504,0.076389,-0.130136,-0.011520,0.049958
165.590000,-0.073644,0.491533,1.208943,0.293493,0.076375,-0.130130,-0.001479,0.049892
165.690000,-0.003325,0.489861,1.208235,0.293501,0.076363,-0.129941,0.008511,0.049786
165.790000,0.066760,0.479440,1.201106,0.293542,0.076354,-0.129691,0.018476,0.049588
165.890000,0.135943,0.459273,1.185920,0.294085,0.076348,-0.129603,0.028438,0.049470
165.990000,0.203557,0.430999,1.163916,0.295646,0.076344,-0.129615,0.038408,0.049449
166.090000,0.256841,0.385966,1.128273,0.299472,0.076353,-0.131016,0.046960,0.049491
166.190000,0.265285,0.302683,1.060632,0.308980,0.076383,-0.137825,0.050242,0.049576
166.290000,0.252272,0.204288,0.977381,0.322269,0.076421,-0.147699,0.050703,0.049528
166.390000,0.236174,0.109285,0.892705,0.336915,0.076458,-0.158097,0.050435,0.049424
166.490000,0.222576,0.020830,0.809433,0.351997,0.076496,-0.168276,0.050262,0.049368
166.590000,0.211300,-0.063271,0.726165,0.367328,0.076534,-0.178295,0.050251,0.049352
166.690000,0.201364,-0.145089,0.641394,0.382810,0.076572,-0.188284,0.050295,0.049339
166.790000,0.192295,-0.225779,0.554168,0.398277,0.076609,-0.198285,0.050335,0.049316
166.890000,0.183958,-0.306125,0.463698,0.413511,0.076646,-0.208299,0.050365,0.049285
166.990000,0.176296,-0.386878,0.369081,0.428239,0.076682,-0.218318,0.050392,0.049249
167.090000,0.164208,-0.453764,0.288062,0.439550,0.076706,-0.226885,0.048993,0.049172
167.190000,0.134123,-0.468588,0.269449,0.441482,0.076710,-0.230095,0.042115,0.049158
167.290000,0.093672,-0.458722,0.281640,0.441149,0.076710,-0.230498,0.032211,0.049304
167.390000,0.051307,-0.447103,0.296554,0.440928,0.076711,-0.230254,0.021839,0.049385
167.490000,0.009486,-0.440374,0.305727,0.440909,0.076714,-0.230087,0.011680,0.049341
167.590000,-0.031887,-0.438347,0.308957,0.440907,0.076719,-0.230048,0.001665,0.049242
167.690000,-0.073101,-0.438456,0.308785,0.440921,0.076726,-0.229924,-0.008311,0.049246
167.790000,-0.114161,-0.441311,0.304900,0.440954,0.076734,-0.229731,-0.018275,0.049269
167.890000,-0.154921,-0.448834,0.295248,0.441198,0.076744,-0.229669,-0.028250,0.049233
167.990000,-0.195230,-0.460388,0.280487,0.442028,0.076756,-0.229689,-0.038235,0.049206
168.090000,-0.230555,-0.461014,0.279230,0.441783,0.076756,-0.228367,-0.046853,0.049253
168.190000,-0.249686,-0.411369,0.339511,0.434279,0.076731,-0.221844,-0.050092,0.049445
168.290000,-0.260537,-0.331947,0.433748,0.420857,0.076697,-0.212071,-0.050187,0.049560
168.390000,-0.271036,-0.247697,0.530322,0.405858,0.076664,-0.201641,-0.049784,0.049578
168.490000,-0.283394,-0.165410,0.620771,0.391008,0.076632,-0.191433,-0.049625,0.049602
168.590000,-0.297499,-0.083719,0.706643,0.376428,0.076600,-0.181418,-0.049636,0.049658
168.690000,-0.313134,-0.000449,0.790286,0.362025,0.076570,-0.171447,-0.049681,0.049726
168.790000,-0.330396,0.085823,0.872961,0.347897,0.076540,-0.161463,-0.049716,0.049791
168.890000,-0.349562,0.176255,0.955414,0.334294,0.076512,-0.151465,-0.049742,0.049850
168.990000,-0.370982,0.272251,1.038439,0.321575,0.076487,-0.141460,-0.049765,0.049906
169.090000,-0.381996,0.364455,1.114446,0.311373,0.076466,-0.132894,-0.048346,0.049901
169.190000,-0.348046,0.420671,1.159450,0.306762,0.076448,-0.129748,-0.041827,0.049860
169.290000,-0.284987,0.451248,1.183457,0.305498,0.076430,-0.129644,-0.032137,0.049915
169.390000,-0.214483,0.470940,1.198955,0.305368,0.076414,-0.129995,-0.021742,0.049965
169.490000,-0.143901,0.483734,1.209257,0.305344,0.076399,-0.130129,-0.011519,0.049943
169.590000,-0.073644,0.488903,1.213686,0.305335,0.076385,-0.130125,-0.001478,0.049881
169.690000,-0.003324,0.487250,1.212951,0.305342,0.076373,-0.129939,0.008511,0.049781
169.790000,0.066760,0.476881,1.205767,0.305372,0.076364,-0.129695,0.018477,0.049597
169.890000,0.135943,0.456788,1.190520,0.305728,0.076357,-0.129607,0.028438,0.049478
169.990000,0.203557,0.428616,1.168429,0.306988,0.076353,-0.129618,0.038408,0.049451
170.090000,0.256840,0.383733,1.132630,0.310379,0.076361,-0.131017,0.046960,0.049492
170.190000,0.265284,0.300678,1.064700,0.319172,0.076389,-0.137827,0.050242,0.049576
170.290000,0.252272,0.202498,0.981119,0.331697,0.076425,-0.147701,0.050704,0.049529
170.390000,0.236173,0.107657,0.896136,0.345670,0.076462,-0.158098,0.050436,0.049426
170.490000,0.222576,0.019322,0.812585,0.360174,0.076498,-0.168277,0.050262,0.049369
170.590000,0.211299,-0.064688,0.729055,0.374991,0.076535,-0.178296,0.050252,0.049353
170.690000,0.201363,-0.146431,0.644034,0.389999,0.076572,-0.188285,0.050295,0.049340
170.790000,0.192295,-0.227059,0.556563,0.405017,0.076609,-0.198287,0.050335,0.049317
170.890000,0.183958,-0.307352,0.465849,0.419816,0.076645,-0.208300,0.050365,0.049286
170.990000,0.176296,-0.388058,0.370988,0.434113,0.076680,-0.218319,0.050392,0.049249
171.090000,0.164208,-0.454906,0.289767,0.445067,0.076703,-0.226886,0.048993,0.049172
171.190000,0.134123,-0.469719,0.271110,0.446916,0.076708,-0.230096,0.042115,0.049159
171.290000,0.093672,-0.459857,0.283337,0.446638,0.076708,-0.230498,0.032211,0.049305
171.390000,0.051307,-0.448248,0.298290,0.446469,0.076709,-0.230253,0.021839,0.049383
171.490000,0.009486,-0.441524,0.307478,0.446450,0.076712,-0.230085,0.011680,0.049336
171.590000,-0.031887,-0.439497,0.310703,0.446449,0.076717,-0.230047,0.001665,0.049238
171.690000,-0.073101,-0.439606,0.310526,0.446463,0.076724,-0.229924,-0.008311,0.049243
171.790000,-0.114161,-0.442457,0.306622,0.446495,0.076732,-0.229732,-0.018276,0.049270
171.890000,-0.154921,-0.449975,0.296945,0.446704,0.076742,-0.229671,-0.028250,0.049235
171.990000,-0.195230,-0.461521,0.282153,0.447465,0.076753,-0.229690,-0.038235,0.049207
172.090000,-0.230555,-0.462143,0.280898,0.447219,0.076753,-0.228368,-0.046853,0.049254
172.190000,-0.249686,-0.412523,0.341336,0.439979,0.076729,-0.221845,-0.050092,0.049446
172.290000,-0.260537,-0.333147,0.435815,0.426974,0.076696,-0.212071,-0.050187,0.049560
172.390000,-0.271036,-0.248952,0.532640,0.412424,0.076664,-0.201641,-0.049784,0.049578
172.490000,-0.283393,-0.166729,0.623332,0.398022,0.076632,-0.191433,-0.049625,0.049602
172.590000,-0.297498,-0.085113,0.709445,0.383902,0.076602,-0.181418,-0.049636,0.049658
172.690000,-0.313134,-0.001932,0.793338,0.369988,0.076572,-0.171446,-0.049681,0.049726
172.790000,-0.330396,0.084227,0.876274,0.356398,0.076544,-0.161462,-0.049716,0.049791
172.890000,-0.349562,0.174512,0.959007,0.343402,0.076517,-0.151464,-0.049742,0.049850
172.990000,-0.370981,0.270309,1.042337,0.331390,0.076494,-0.141460,-0.049764,0.049906
173.090000,-0.381995,0.362269,1.118646,0.321940,0.076474,-0.132893,-0.048346,0.049901
173.190000,-0.348045,0.418302,1.163837,0.317831,0.076456,-0.129747,-0.041827,0.049861
173.290000,-0.284987,0.448755,1.187945,0.316866,0.076439,-0.129643,-0.032137,0.049915
173.390000,-0.214483,0.468353,1.203503,0.316814,0.076423,-0.129990,-0.021741,0.049954
173.490000,-0.143901,0.481096,1.213813,0.316793,0.076408,-0.130122,-0.011518,0.049926
173.590000,-0.073643,0.486258,1.218213,0.316785,0.076395,-0.130120,-0.001478,0.049869
173.690000,-0.003324,0.484626,1.217452,0.316791,0.076383,-0.129937,0.008511,0.049777
173.790000,0.066760,0.474311,1.210217,0.316818,0.076373,-0.129700,0.018477,0.049607
173.890000,0.135942,0.454291,1.194919,0.317023,0.076366,-0.129613,0.028439,0.049489
173.990000,0.203557,0.426220,1.172753,0.317995,0.076361,-0.129620,0.038409,0.049455
174.090000,0.256840,0.381491,1.136812,0.320965,0.076368,-0.131018,0.046961,0.049492
174.190000,0.265284,0.298668,1.068610,0.329068,0.076395,-0.137828,0.050243,0.049577
174.290000,0.252271,0.200710,0.984717,0.340853,0.076429,-0.147702,0.050704,0.049530
174.390000,0.236173,0.106036,0.899440,0.354175,0.076465,-0.158099,0.050436,0.049427
174.490000,0.222575,0.017823,0.815620,0.368118,0.076500,-0.168278,0.050263,0.049371
174.590000,0.211299,-0.066092,0.731840,0.382435,0.076536,-0.178297,0.050252,0.049354
174.690000,0.201363,-0.147760,0.646577,0.396982,0.076572,-0.188287,0.050295,0.049341
174.790000,0.192295,-0.228324,0.558871,0.411564,0.076608,-0.198288,0.050336,0.049318
174.890000,0.183958,-0.308563,0.467921,0.425940,0.076643,-0.208301,0.050366,0.049287
174.990000,0.176296,-0.389219,0.372823,0.439818,0.076678,-0.218321,0.050392,0.049250
175.090000,0.164208,-0.456030,0.291406,0.450424,0.076701,-0.226888,0.048993,0.049173
175.190000,0.134122,-0.470832,0.272706,0.452193,0.076705,-0.230097,0.042116,0.049160
175.290000,0.093672,-0.460974,0.284969,0.451967,0.076705,-0.230498,0.032211,0.049305
175.390000,0.051307,-0.449373,0.299959,0.451842,0.076707,-0.230252,0.021839,0.049381
175.490000,0.009486,-0.442655,0.309160,0.451825,0.076710,-0.230083,0.011680,0.049331
175.590000,-0.031887,-0.440626,0.312381,0.451824,0.076715,-0.230046,0.001665,0.049235
175.690000,-0.073101,-0.440734,0.312199,0.451838,0.076721,-0.229923,-0.008311,0.049241
175.790000,-0.114161,-0.443581,0.308277,0.451869,0.076730,-0.229733,-0.018276,0.049271
175.890000,-0.154921,-0.451095,0.298577,0.452046,0.076739,-0.229672,-0.028250,0.049238
175.990000,-0.195230,-0.462634,0.283754,0.452740,0.076750,-0.229691,-0.038235,0.049208
176.090000,-0.230555,-0.463252,0.282502,0.452493,0.076751,-0.228369,-0.046853,0.049255
176.190000,-0.249686,-0.413657,0.343093,0.445509,0.076727,-0.221844,-0.050092,0.049446
176.290000,-0.260537,-0.334328,0.437804,0.432912,0.076695,-0.212070,-0.050187,0.049559
176.390000,-0.271036,-0.250190,0.534872,0.418799,0.076664,-0.201640,-0.049784,0.049578
176.490000,-0.283393,-0.168032,0.625799,0.404831,0.076633,-0.191432,-0.049625,0.049602
176.590000,-0.297498,-0.086492,0.712144,0.391158,0.076604,-0.181417,-0.049636,0.049658
176.690000,-0.313133,-0.003404,0.796275,0.377719,0.076575,-0.171446,-0.049681,0.049726
176.790000,-0.330395,0.082639,0.879462,0.364650,0.076548,-0.161462,-0.049716,0.049791
176.890000,-0.349561,0.172774,0.962462,0.352243,0.076522,-0.151464,-0.049741,0.049850
176.990000,-0.370981,0.268368,1.046083,0.340915,0.076500,-0.141459,-0.049764,0.049906
177.090000,-0.381994,0.360079,1.122677,0.332191,0.076481,-0.132893,-0.048345,0.049901
177.190000,-0.348045,0.415926,1.168043,0.328565,0.076465,-0.129747,-0.041826,0.049861
177.290000,-0.284987,0.446251,1.192244,0.327882,0.076448,-0.129642,-0.032136,0.049916
177.390000,-0.214483,0.465758,1.207851,0.327852,0.076432,-0.129983,-0.021739,0.049939
177.490000,-0.143900,0.478458,1.218157,0.327834,0.076418,-0.130114,-0.011517,0.049908
177.590000,-0.073644,0.483617,1.222525,0.327828,0.076404,-0.130116,-0.001478,0.049858
177.690000,-0.003324,0.482005,1.221739,0.327833,0.076392,-0.129935,0.008511,0.049772
177.790000,0.066760,0.471744,1.214457,0.327856,0.076382,-0.129704,0.018477,0.049617
177.890000,0.135942,0.451797,1.199114,0.327958,0.076375,-0.129619,0.028440,0.049503
177.990000,0.203557,0.423823,1.176888,0.328658,0.076369,-0.129623,0.038410,0.049460
178.090000,0.256840,0.379247,1.140819,0.331223,0.076375,-0.131020,0.046961,0.049493
178.190000,0.265283,0.296662,1.072363,0.338660,0.076401,-0.137830,0.050243,0.049577
178.290000,0.252271,0.198929,0.988174,0.349732,0.076434,-0.147704,0.050704,0.049531
178.390000,0.236172,0.104427,0.902616,0.362423,0.076468,-0.158101,0.050436,0.049428
178.490000,0.222575,0.016338,0.818540,0.375823,0.076503,-0.168280,0.050263,0.049372
178.590000,0.211299,-0.067481,0.734519,0.389656,0.076538,-0.178299,0.050252,0.049355
178.690000,0.201363,-0.149071,0.649025,0.403756,0.076573,-0.188288,0.050296,0.049342
178.790000,0.192294,-0.229570,0.561091,0.417914,0.076608,-0.198289,0.050336,0.049319
178.890000,0.183958,-0.309753,0.469914,0.431878,0.076642,-0.208303,0.050366,0.049287
178.990000,0.176295,-0.390360,0.374587,0.445349,0.076676,-0.218322,0.050392,0.049251
179.090000,0.164208,-0.457133,0.292981,0.455618,0.076698,-0.226889,0.048993,0.049174
179.190000,0.134122,-0.471923,0.274240,0.457309,0.076703,-0.230098,0.042116,0.049161
179.290000,0.093672,-0.462069,0.286538,0.457131,0.076703,-0.230498,0.032211,0.049305
179.390000,0.051307,-0.450477,0.301563,0.457043,0.076705,-0.230251,0.021839,0.049378
179.490000,0.009486,-0.443763,0.310775,0.457026,0.076708,-0.230082,0.011680,0.049326
179.590000,-0.031887,-0.441733,0.313990,0.457026,0.076713,-0.230045,0.001665,0.049231
179.690000,-0.073101,-0.441840,0.313802,0.457040,0.076719,-0.229923,-0.008311,0.049238
179.790000,-0.114161,-0.444684,0.309863,0.457070,0.076728,-0.229734,-0.018276,0.049273
179.890000,-0.154921,-0.452193,0.300141,0.457219,0.076737,-0.229674,-0.028250,0.049240
179.990000,-0.195230,-0.463724,0.285289,0.457848,0.076748,-0.229693,-0.038235,0.049209
180.090000,-0.230555,-0.464339,0.284041,0.457600,0.076749,-0.228369,-0.046854,0.049257
180.190000,-0.249686,-0.414769,0.344779,0.450866,0.076726,-0.221844,-0.050092,0.049446
180.290000,-0.260537,-0.335487,0.439716,0.438664,0.076695,-0.212070,-0.050187,0.049559
180.390000,-0.271036,-0.251408,0.537018,0.424974,0.076664,-0.201640,-0.049784,0.049578
180.490000,-0.283393,-0.169316,0.628169,0.411429,0.076634,-0.191432,-0.049625,0.049602
180.590000,-0.297498,-0.087853,0.714739,0.398188,0.076606,-0.181417,-0.049635,0.049658
180.690000,-0.313133,-0.004859,0.799099,0.385210,0.076578,-0.171445,-0.049680,0.049726
180.790000,-0.330395,0.081066,0.882525,0.372646,0.076552,-0.161461,-0.049715,0.049791
180.890000,-0.349561,0.171047,0.965780,0.360808,0.076527,-0.151463,-0.049741,0.049849
180.990000,-0.370980,0.266435,1.049675,0.350139,0.076506,-0.141459,-0.049764,0.049906
181.090000,-0.381994,0.357893,1.126538,0.342114,0.076489,-0.132892,-0.048345,0.049900
181.190000,-0.348044,0.413551,1.172067,0.338952,0.076473,-0.129746,-0.041826,0.049862
181.290000,-0.284986,0.443748,1.196355,0.338504,0.076457,-0.129640,-0.032136,0.049912
181.390000,-0.214483,0.463169,1.211996,0.338480,0.076441,-0.129976,-0.021738,0.049922
181.490000,-0.143900,0.475831,1.222291,0.338465,0.076427,-0.130106,-0.011516,0.049890
181.590000,-0.073643,0.480988,1.226624,0.338459,0.076414,-0.130111,-0.001477,0.049847
181.690000,-0.003324,0.479398,1.225816,0.338464,0.076402,-0.129933,0.008511,0.049769
181.790000,0.066760,0.469193,1.218491,0.338484,0.076391,-0.129708,0.018478,0.049626
181.890000,0.135942,0.449317,1.203109,0.338532,0.076383,-0.129627,0.028441,0.049520
181.990000,0.203557,0.421435,1.180837,0.338983,0.076377,-0.129627,0.038410,0.049468
182.090000,0.256840,0.377008,1.144656,0.341157,0.076382,-0.131021,0.046961,0.049494
182.190000,0.265283,0.294664,1.075964,0.347952,0.076406,-0.137831,0.050243,0.049577
182.290000,0.252270,0.197160,0.991494,0.358335,0.076438,-0.147705,0.050704,0.049531
182.390000,0.236172,0.102831,0.905670,0.370418,0.076471,-0.158102,0.050436,0.049430
182.490000,0.222575,0.014870,0.821348,0.383292,0.076505,-0.168281,0.050263,0.049373
182.590000,0.211299,-0.068852,0.737096,0.396657,0.076539,-0.178300,0.050252,0.049356
182.690000,0.201363,-0.150363,0.651379,0.410323,0.076573,-0.188289,0.050296,0.049343
182.790000,0.192294,-0.230796,0.563226,0.424069,0.076608,-0.198290,0.050336,0.049320
182.890000,0.183958,-0.310923,0.471830,0.437635,0.076642,-0.208304,0.050366,0.049288
182.990000,0.176295,-0.391480,0.376283,0.450710,0.076674,-0.218323,0.050392,0.049252
183.090000,0.164207,-0.458213,0.294493,0.460650,0.076696,-0.226890,0.048993,0.049175
183.190000,0.134122,-0.472992,0.275713,0.462265,0.076701,-0.230099,0.042116,0.049162
183.290000,0.093672,-0.463142,0.288044,0.462132,0.076701,-0.230498,0.032211,0.049305
183.390000,0.051307,-0.451558,0.303102,0.462072,0.076703,-0.230249,0.021839,0.049374
183.490000,0.009486,-0.444847,0.312324,0.462056,0.076706,-0.230080,0.011680,0.049321
183.590000,-0.031887,-0.442816,0.315533,0.462056,0.076711,-0.230044,0.001665,0.049228
183.690000,-0.073101,-0.442922,0.315340,0.462070,0.076718,-0.229922,-0.008310,0.049236
183.790000,-0.114161,-0.445761,0.311384,0.462100,0.076726,-0.229735,-0.018276,0.049274
183.890000,-0.154921,-0.453266,0.301642,0.462223,0.076735,-0.229675,-0.028251,0.049243
183.990000,-0.195230,-0.464791,0.286762,0.462790,0.076746,-0.229694,-0.038236,0.049210
184.090000,-0.230555,-0.465402,0.285517,0.462542,0.076747,-0.228370,-0.046854,0.049258
184.190000,-0.249686,-0.415859,0.346397,0.456050,0.076725,-0.221844,-0.050091,0.049447
184.290000,-0.260536,-0.336625,0.441551,0.444232,0.076694,-0.212069,-0.050187,0.049559
184.390000,-0.271036,-0.252604,0.539078,0.430953,0.076664,-0.201639,-0.049783,0.049578
184.490000,-0.283393,-0.170579,0.630447,0.417817,0.076635,-0.191431,-0.049624,0.049602
184.590000,-0.297498,-0.089195,0.717231,0.404995,0.076608,-0.181416,-0.049635,0.049658
184.690000,-0.313133,-0.006295,0.801812,0.392462,0.076581,-0.171445,-0.049680,0.049726
184.790000,-0.330395,0.079510,0.885467,0.380387,0.076555,-0.161461,-0.049715,0.049791
184.890000,-0.349560,0.169337,0.968964,0.369097,0.076532,-0.151463,-0.049741,0.049849
184.990000,-0.370980,0.264516,1.053119,0.359065,0.076512,-0.141458,-0.049763,0.049905
185.090000,-0.381993,0.355719,1.130234,0.351711,0.076496,-0.132892,-0.048345,0.049900
185.190000,-0.348044,0.411185,1.175916,0.348995,0.076481,-0.129745,-0.041826,0.049862
185.290000,-0.284986,0.441254,1.200282,0.348725,0.076465,-0.129636,-0.032135,0.049905
185.390000,-0.214482,0.460595,1.215946,0.348705,0.076450,-0.129968,-0.021736,0.049903
185.490000,-0.143900,0.473222,1.226221,0.348692,0.076436,-0.130099,-0.011515,0.049873
185.590000,-0.073643,0.478381,1.230522,0.348688,0.076423,-0.130107,-0.001477,0.049837
185.690000,-0.003324,0.476813,1.229692,0.348692,0.076411,-0.129932,0.008511,0.049765
185.790000,0.066760,0.466663,1.222328,0.348709,0.076400,-0.129711,0.018478,0.049635
185.890000,0.135942,0.446858,1.206911,0.348742,0.076392,-0.129636,0.028442,0.049540
185.990000,0.203556,0.419062,1.184606,0.348985,0.076385,-0.129633,0.038411,0.049480
186.090000,0.256840,0.374780,1.148331,0.350783,0.076389,-0.131023,0.046962,0.049497
186.190000,0.265282,0.292675,1.079422,0.356959,0.076412,-0.137832,0.050244,0.049577
186.290000,0.252270,0.195403,0.994687,0.366678,0.076442,-0.147706,0.050705,0.049532
186.390000,0.236172,0.101251,0.908608,0.378172,0.076475,-0.158103,0.050437,0.049431
186.490000,0.222574,0.013417,0.824050,0.390538,0.076507,-0.168282,0.050263,0.049375
186.590000,0.211298,-0.070206,0.739577,0.403448,0.076541,-0.178301,0.050253,0.049357
186.690000,0.201362,-0.151636,0.653645,0.416694,0.076574,-0.188290,0.050296,0.049344
186.790000,0.192294,-0.232002,0.565281,0.430040,0.076608,-0.198291,0.050336,0.049321
186.890000,0.183957,-0.312073,0.473673,0.443218,0.076641,-0.208305,0.050366,0.049289
186.990000,0.176295,-0.392578,0.377913,0.455908,0.076673,-0.218324,0.050392,0.049252
187.090000,0.164207,-0.459272,0.295947,0.465529,0.076694,-0.226891,0.048994,0.049175
187.190000,0.134122,-0.474039,0.277129,0.467072,0.076699,-0.230100,0.042116,0.049163
187.290000,0.093672,-0.464194,0.289491,0.466979,0.076700,-0.230498,0.032211,0.049304
187.390000,0.051307,-0.452618,0.304581,0.466937,0.076701,-0.230248,0.021839,0.049370
187.490000,0.009486,-0.445909,0.313810,0.466922,0.076705,-0.230078,0.011680,0.049315
187.590000,-0.031887,-0.443875,0.317013,0.466923,0.076710,-0.230043,0.001665,0.049224
187.690000,-0.073101,-0.443981,0.316816,0.466937,0.076716,-0.229922,-0.008310,0.049233
187.790000,-0.114161,-0.446816,0.312843,0.466966,0.076724,-0.229736,-0.018276,0.049275
187.890000,-0.154922,-0.454316,0.303080,0.467068,0.076734,-0.229677,-0.028251,0.049246
187.990000,-0.195230,-0.465834,0.288175,0.467574,0.076744,-0.229695,-0.038236,0.049211
188.090000,-0.230555,-0.466443,0.286933,0.467327,0.076745,-0.228371,-0.046854,0.049259
188.190000,-0.249686,-0.416926,0.347951,0.461070,0.076724,-0.221844,-0.050091,0.049447
188.290000,-0.260536,-0.337741,0.443314,0.449624,0.076694,-0.212069,-0.050186,0.049559
188.390000,-0.271035,-0.253778,0.541058,0.436743,0.076665,-0.201638,-0.049783,0.049578
188.490000,-0.283393,-0.171821,0.632636,0.424005,0.076637,-0.191431,-0.049624,0.049602
188.590000,-0.297497,-0.090516,0.719627,0.411588,0.076610,-0.181416,-0.049635,0.049658
188.690000,-0.313133,-0.007713,0.804419,0.399487,0.076584,-0.171444,-0.049680,0.049726
188.790000,-0.330394,0.077972,0.888293,0.387884,0.076559,-0.161460,-0.049715,0.049790
188.890000,-0.349560,0.167642,0.972020,0.377125,0.076537,-0.151462,-0.049741,0.049849
188.990000,-0.370979,0.262612,1.056423,0.367705,0.076519,-0.141458,-0.049763,0.049905
189.090000,-0.381993,0.353558,1.133775,0.360998,0.076504,-0.132891,-0.048345,0.049900
189.190000,-0.348043,0.408832,1.179599,0.358710,0.076489,-0.129745,-0.041825,0.049863
189.290000,-0.284986,0.438774,1.204035,0.358566,0.076474,-0.129631,-0.032133,0.049894
189.390000,-0.214482,0.458041,1.219711,0.358550,0.076459,-0.129959,-0.021734,0.049883
189.490000,-0.143900,0.470639,1.229963,0.358540,0.076445,-0.130092,-0.011514,0.049856
189.590000,-0.073643,0.475800,1.234232,0.358537,0.076432,-0.130104,-0.001477,0.049827
189.690000,-0.003324,0.474254,1.233383,0.358540,0.076420,-0.129931,0.008511,0.049762
189.790000,0.066760,0.464159,1.225983,0.358555,0.076409,-0.129715,0.018478,0.049644
189.890000,0.135942,0.444425,1.210534,0.358583,0.076400,-0.129644,0.028443,0.049560
189.990000,0.203556,0.416709,1.188205,0.358690,0.076393,-0.129641,0.038413,0.049497
190.090000,0.256839,0.372564,1.151856,0.360130,0.076396,-0.131026,0.046963,0.049502
190.190000,0.265282,0.290695,1.082748,0.365707,0.076418,-0.137833,0.050244,0.049577
190.290000,0.252269,0.193657,0.997763,0.374784,0.076447,-0.147707,0.050705,0.049532
190.390000,0.236171,0.099684,0.911441,0.385708,0.076478,-0.158104,0.050437,0.049432
190.490000,0.222574,0.011981,0.826657,0.397580,0.076510,-0.168283,0.050264,0.049376
190.590000,0.211298,-0.071543,0.741970,0.410049,0.076542,-0.178302,0.050253,0.049358
190.690000,0.201362,-0.152893,0.655832,0.422886,0.076575,-0.188291,0.050296,0.049345
190.790000,0.192294,-0.233191,0.567263,0.435844,0.076608,-0.198292,0.050336,0.049321
190.890000,0.183957,-0.313204,0.475451,0.448644,0.076640,-0.208306,0.050366,0.049290
190.990000,0.176295,-0.393658,0.379485,0.460960,0.076671,-0.218325,0.050392,0.049253
191.090000,0.164207,-0.460312,0.297348,0.470270,0.076692,-0.226892,0.048994,0.049176
191.190000,0.134122,-0.475068,0.278493,0.471741,0.076697,-0.230101,0.042116,0.049164
191.290000,0.093672,-0.465227,0.290885,0.471683,0.076698,-0.230498,0.032211,0.049303
191.390000,0.051307,-0.453656,0.306003,0.471650,0.076700,-0.230246,0.021839,0.049365
