time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
9.022000,-0.083607,0.152968,-0.163522,-0.565782,-0.042571,-0.189374,-0.007509,0.171792,#,#,#,#,#,#,#
9.122000,-0.103605,0.222262,-0.133830,-0.610012,-0.044895,-0.180120,-0.010588,0.174596,#,#,#,#,#,#,#
9.222000,-0.126024,0.289309,-0.108150,-0.651977,-0.047007,-0.170971,-0.013763,0.177455,#,#,#,#,#,#,#
9.322000,-0.151092,0.354167,-0.086257,-0.691711,-0.048913,-0.161923,-0.017024,0.180371,#,#,#,#,#,#,#
9.422000,-0.178852,0.417379,-0.067560,-0.729700,-0.050658,-0.152897,-0.020306,0.183300,#,#,#,#,#,#,#
9.522000,-0.209575,0.479060,-0.051800,-0.766040,-0.052255,-0.143864,-0.023585,0.186223,#,#,#,#,#,#,#
9.622000,-0.243705,0.539069,-0.038894,-0.800592,-0.053689,-0.134824,-0.026859,0.189140,#,#,#,#,#,#,#
9.722000,-0.281778,0.586308,-0.049446,-0.856998,-0.057184,-0.125895,-0.030165,0.191808,#,#,#,#,#,#,#
9.822000,-0.324407,0.600579,-0.119983,-0.971999,-0.066196,-0.117136,-0.033537,0.194243,#,#,#,#,#,#,#
9.922000,-0.372318,0.600042,-0.215462,-1.102195,-0.076675,-0.108092,-0.036832,0.197026,#,#,#,#,#,#,#
10.022000,-0.426321,0.600009,-0.307173,-1.217594,-0.085832,-0.098672,-0.039961,0.200216,#,#,#,#,#,#,#
10.122000,-0.487321,0.600002,-0.389387,-1.314337,-0.093326,-0.089502,-0.043169,0.203238,#,#,#,#,#,#,#
10.222000,-0.556286,0.600001,-0.464302,-1.396300,-0.099537,-0.080485,-0.046448,0.206155,#,#,#,#,#,#,#
10.322000,-0.634177,0.600001,-0.533637,-1.466155,-0.104737,-0.071487,-0.049743,0.209048,#,#,#,#,#,#,#
10.422000,-0.721822,0.600001,-0.597422,-1.524565,-0.109011,-0.062473,-0.053032,0.211941,#,#,#,#,#,#,#
10.522000,-0.819712,0.600002,-0.654743,-1.571244,-0.112348,-0.053446,-0.056312,0.214834,#,#,#,#,#,#,#
10.622000,-0.927733,0.600002,-0.704304,-1.605622,-0.114704,-0.044414,-0.059589,0.217726,#,#,#,#,#,#,#
10.722000,-1.044860,0.600002,-0.744655,-1.627065,-0.116010,-0.035380,-0.062863,0.220617,#,#,#,#,#,#,#
10.822000,-1.168945,0.600003,-0.774360,-1.634980,-0.116268,-0.026342,-0.066135,0.223504,#,#,#,#,#,#,#
10.922000,-1.296724,0.599999,-0.792379,-1.630936,-0.116275,-0.017281,-0.069344,0.226184,#,#,#,#,#,#,#
11.022000,-1.424177,0.598217,-0.803468,-1.616783,-0.116264,-0.008201,-0.072340,0.228955,#,#,#,#,#,#,#
11.122000,-1.547334,0.589913,-0.813399,-1.595836,-0.116239,0.000818,-0.075427,0.231847,#,#,#,#,#,#,#
11.222000,-1.662825,0.574675,-0.823121,-1.569785,-0.116203,0.009818,-0.078662,0.234743,#,#,#,#,#,#,#
11.322000,-1.768390,0.553531,-0.832941,-1.539507,-0.116050,0.018828,-0.081950,0.237621,#,#,#,#,#,#,#
11.422000,-1.862671,0.527935,-0.842605,-1.506517,-0.115588,0.027803,-0.085187,0.240371,#,#,#,#,#,#,#
11.522000,-1.936498,0.514948,-0.837506,-1.503226,-0.115879,0.035122,-0.086502,0.239062,#,#,#,#,#,#,#
11.622000,-1.992568,0.517345,-0.812341,-1.538457,-0.118114,0.040285,-0.085804,0.232193,#,#,#,#,#,#,#
11.722000,-2.043681,0.522312,-0.779258,-1.586586,-0.121315,0.044683,-0.084339,0.223082,#,#,#,#,#,#,#
11.822000,-2.094943,0.523954,-0.745774,-1.632542,-0.124301,0.049007,-0.082628,0.213937,#,#,#,#,#,#,#
11.922000,-2.146419,0.522578,-0.712843,-1.673296,-0.126814,0.053265,-0.080696,0.205271,#,#,#,#,#,#,#
12.022000,-2.187763,0.515530,-0.679612,-1.708865,-0.131446,0.056936,-0.079361,0.196700,#,#,#,#,#,#,#
12.122000,-2.185322,0.505671,-0.654267,-1.731774,-0.134224,0.057360,-0.080132,0.190191,#,#,#,#,#,#,#
12.222000,-2.113380,0.494993,-0.642116,-1.737322,-0.134214,0.052309,-0.084352,0.187050,#,#,#,#,#,#,#
12.322000,-2.009931,0.480378,-0.635635,-1.735278,-0.134179,0.044336,-0.090034,0.185000,#,#,#,#,#,#,#
12.422000,-1.907145,0.460182,-0.630866,-1.728111,-0.134111,0.035959,-0.095854,0.183056,#,#,#,#,#,#,#
12.522000,-1.813739,0.434779,-0.627091,-1.716029,-0.133840,0.027885,-0.101635,0.181072,#,#,#,#,#,#,#
12.622000,-1.729175,0.405140,-0.624466,-1.699524,-0.133294,0.019999,-0.107405,0.179055,#,#,#,#,#,#,#
12.722000,-1.652122,0.372053,-0.623245,-1.678956,-0.132476,0.012146,-0.113179,0.177029,#,#,#,#,#,#,#
12.822000,-1.582014,0.336102,-0.623164,-1.654619,-0.131400,0.004277,-0.118958,0.174946,#,#,#,#,#,#,#
12.922000,-1.518496,0.297894,-0.623216,-1.626571,-0.130063,-0.003608,-0.124747,0.172677,#,#,#,#,#,#,#
13.022000,-1.461136,0.258072,-0.624459,-1.594706,-0.128446,-0.011500,-0.130528,0.170415,#,#,#,#,#,#,#
13.122000,-1.409402,0.216888,-0.627973,-1.559353,-0.126569,-0.019393,-0.136299,0.168309,#,#,#,#,#,#,#
13.222000,-1.362722,0.174334,-0.633579,-1.521076,-0.124475,-0.027286,-0.142068,0.166272,#,#,#,#,#,#,#
13.322000,-1.320544,0.130451,-0.641086,-1.480253,-0.122192,-0.035181,-0.147838,0.164241,#,#,#,#,#,#,#
13.422000,-1.282359,0.085330,-0.650459,-1.437070,-0.119728,-0.043077,-0.153609,0.162199,#,#,#,#,#,#,#
13.522000,-1.247710,0.039054,-0.661717,-1.391623,-0.117087,-0.050975,-0.159381,0.160151,#,#,#,#,#,#,#
13.622000,-1.216191,-0.008359,-0.674894,-1.343949,-0.114265,-0.058877,-0.165156,0.158100,#,#,#,#,#,#,#
13.722000,-1.187445,-0.056903,-0.690001,-1.294095,-0.111264,-0.066780,-0.170931,0.156048,#,#,#,#,#,#,#
13.822000,-1.161160,-0.106628,-0.707074,-1.242045,-0.108077,-0.074684,-0.176705,0.153992,#,#,#,#,#,#,#
13.922000,-1.137059,-0.157642,-0.726180,-1.187712,-0.104693,-0.082590,-0.182479,0.151935,#,#,#,#,#,#,#
14.022000,-1.114902,-0.210096,-0.747413,-1.130958,-0.101097,-0.090499,-0.188257,0.149875,#,#,#,#,#,#,#
14.122000,-1.094481,-0.264175,-0.770896,-1.071602,-0.097269,-0.098409,-0.194034,0.147813,#,#,#,#,#,#,#
14.222000,-1.075612,-0.320156,-0.796822,-1.009342,-0.093179,-0.106321,-0.199813,0.145749,#,#,#,#,#,#,#
14.322000,-1.058135,-0.378399,-0.825450,-0.943771,-0.088788,-0.114236,-0.205593,0.143683,#,#,#,#,#,#,#
14.422000,-1.041911,-0.439398,-0.857154,-0.874313,-0.084039,-0.122153,-0.211377,0.141615,#,#,#,#,#,#,#
