time,a1m,a2m,a3m,a4m,a5m,x,y,z
77.704000,0.269949,0.421236,1.049746,0.113105,-0.014954,-0.129628,0.048589,0.049442
77.806000,0.334332,0.378775,1.019793,0.123812,-0.014930,-0.129656,0.058802,0.049447
77.908000,0.395774,0.331533,0.985424,0.135934,-0.014903,-0.129683,0.069026,0.049445
78.010000,0.453992,0.280536,0.947019,0.149255,-0.014874,-0.129714,0.079252,0.049440
78.112000,0.488387,0.218874,0.898632,0.165800,-0.014816,-0.132151,0.087034,0.049459
78.214000,0.479588,0.140286,0.834075,0.187462,-0.014514,-0.140047,0.089588,0.049470
78.316000,0.454466,0.056994,0.762146,0.210850,-0.014068,-0.150342,0.089721,0.049424
78.418000,0.429363,-0.024293,0.688151,0.234014,-0.013650,-0.160898,0.089435,0.049371
78.520000,0.407969,-0.103139,0.612637,0.256673,-0.013288,-0.171225,0.089359,0.049338
78.622000,0.389315,-0.180768,0.534727,0.278964,-0.012964,-0.181431,0.089436,0.049314
78.724000,0.372371,-0.258192,0.453567,0.300940,-0.012671,-0.191624,0.089543,0.049288
78.826000,0.356739,-0.336139,0.368397,0.322532,-0.012415,-0.201831,0.089638,0.049256
78.928000,0.342291,-0.415310,0.278328,0.343579,-0.012210,-0.212049,0.089724,0.049218
79.030000,0.328748,-0.495646,0.183260,0.363609,-0.012088,-0.222206,0.089745,0.049174
79.132000,0.306882,-0.537119,0.132862,0.372966,-0.012077,-0.228762,0.086155,0.049088
79.234000,0.272141,-0.525894,0.146407,0.370990,-0.012088,-0.230466,0.077468,0.049198
79.336000,0.232338,-0.498990,0.179396,0.366093,-0.012101,-0.230365,0.067058,0.049316
79.438000,0.191766,-0.474744,0.209270,0.361746,-0.012111,-0.230084,0.056627,0.049353
79.540000,0.151097,-0.456296,0.232099,0.358743,-0.012118,-0.230005,0.046405,0.049363
79.642000,0.110089,-0.442371,0.249432,0.356843,-0.012123,-0.230033,0.036260,0.049372
79.744000,0.068654,-0.432054,0.262439,0.355850,-0.012127,-0.230073,0.026118,0.049382
79.846000,0.026894,-0.425190,0.271374,0.355660,-0.012129,-0.230098,0.015967,0.049382
79.948000,-0.015033,-0.421829,0.276143,0.355643,-0.012129,-0.230095,0.005812,0.049317
80.050000,-0.055770,-0.419082,0.279786,0.355287,-0.012130,-0.229799,-0.004065,0.049270
80.152000,-0.078952,-0.378881,0.326049,0.346074,-0.012162,-0.225023,-0.009414,0.049426
80.254000,-0.085263,-0.301026,0.413264,0.326424,-0.012347,-0.215714,-0.010165,0.049570
80.356000,-0.087385,-0.213021,0.508275,0.303295,-0.012698,-0.205091,-0.009722,0.049603
80.458000,-0.090478,-0.125529,0.598422,0.279952,-0.013043,-0.194599,-0.009438,0.049623
80.560000,-0.094849,-0.038148,0.683893,0.256635,-0.013378,-0.184352,-0.009367,0.049675
80.662000,-0.099964,0.051629,0.767028,0.232892,-0.013751,-0.174180,-0.009355,0.049745
80.764000,-0.105643,0.145782,0.849249,0.208420,-0.014190,-0.164000,-0.009338,0.049813
80.866000,-0.111973,0.246137,0.931397,0.183001,-0.014717,-0.153803,-0.009311,0.049878
80.968000,-0.119120,0.355082,1.014322,0.156297,-0.015363,-0.143597,-0.009281,0.049941
81.070000,-0.121509,0.466164,1.092809,0.130045,-0.015976,-0.134132,-0.008560,0.049944
81.172000,-0.084357,0.519595,1.129216,0.118387,-0.016000,-0.130017,-0.002883,0.049849
81.274000,-0.016004,0.523107,1.132027,0.117943,-0.015998,-0.129539,0.006782,0.049794
81.376000,0.059179,0.508989,1.123636,0.120184,-0.015991,-0.129543,0.017447,0.049542
81.478000,0.131956,0.486293,1.108761,0.124645,-0.015979,-0.129573,0.027922,0.049434
81.580000,0.201585,0.456534,1.088414,0.131050,-0.015963,-0.129602,0.038182,0.049428
81.682000,0.268617,0.420062,1.062887,0.139219,-0.015944,-0.129631,0.048384,0.049442
81.784000,0.333040,0.377686,1.032500,0.148968,-0.015922,-0.129658,0.058594,0.049448
81.886000,0.394538,0.330504,0.997662,0.160099,-0.015897,-0.129686,0.068816,0.049446
81.988000,0.452847,0.279553,0.958775,0.172420,-0.015869,-0.129715,0.079044,0.049442
82.090000,0.495869,0.221343,0.912623,0.186933,-0.015835,-0.131117,0.087865,0.049451
82.192000,0.493793,0.146058,0.850269,0.206392,-0.015691,-0.138036,0.091335,0.049470
82.294000,0.469914,0.063808,0.778845,0.228189,-0.015391,-0.148059,0.091774,0.049434
82.396000,0.443827,-0.017298,0.704743,0.250103,-0.015091,-0.158640,0.091481,0.049380
82.498000,0.421329,-0.095986,0.629164,0.271634,-0.014835,-0.169014,0.091354,0.049343
82.600000,0.401874,-0.173328,0.551344,0.292856,-0.014613,-0.179234,0.091412,0.049318
82.702000,0.384306,-0.250382,0.470394,0.313811,-0.014418,-0.189426,0.091518,0.049292
82.804000,0.368114,-0.327894,0.385541,0.334425,-0.014256,-0.199629,0.091616,0.049261
82.906000,0.353142,-0.406554,0.295919,0.354534,-0.014142,-0.209845,0.091704,0.049224
83.008000,0.339294,-0.487112,0.200436,0.373861,-0.014088,-0.220067,0.091788,0.049184
83.110000,0.320332,-0.542118,0.133288,0.385910,-0.014070,-0.227875,0.089467,0.049097
83.212000,0.287830,-0.538296,0.137787,0.385293,-0.014078,-0.230337,0.081587,0.049161
83.314000,0.248754,-0.511795,0.170542,0.380846,-0.014091,-0.230432,0.071333,0.049295
83.416000,0.208385,-0.485664,0.202976,0.376434,-0.014101,-0.230123,0.060857,0.049346
83.518000,0.167888,-0.465362,0.228263,0.373271,-0.014109,-0.230002,0.050599,0.049358
83.620000,0.127076,-0.449895,0.247606,0.371209,-0.014115,-0.230018,0.040448,0.049368
83.722000,0.085809,-0.438152,0.262422,0.370027,-0.014119,-0.230060,0.030307,0.049379
83.824000,0.044159,-0.429856,0.273126,0.369669,-0.014121,-0.230090,0.020158,0.049387
83.926000,0.002279,-0.425052,0.279678,0.369644,-0.014122,-0.230095,0.010003,0.049344
84.028000,-0.039434,-0.423211,0.282527,0.369604,-0.014122,-0.230033,-0.000102,0.049260
84.130000,-0.067496,-0.393559,0.317160,0.363479,-0.014145,-0.226554,-0.006776,0.049374
84.232000,-0.075905,-0.321023,0.399485,0.346332,-0.014233,-0.217918,-0.008191,0.049547
84.334000,-0.077806,-0.233689,0.495279,0.324618,-0.014469,-0.207386,-0.007817,0.049602
84.436000,-0.080125,-0.145932,0.587357,0.302371,-0.014714,-0.196831,-0.007474,0.049618
84.538000,-0.083779,-0.058725,0.674345,0.280247,-0.014938,-0.186546,-0.007372,0.049664
84.640000,-0.088222,0.030386,0.758606,0.257875,-0.015183,-0.176369,-0.007355,0.049732
84.742000,-0.093176,0.123509,0.841809,0.234974,-0.015475,-0.166192,-0.007340,0.049801
84.844000,-0.098678,0.222445,0.924899,0.211397,-0.015830,-0.155998,-0.007314,0.049867
84.946000,-0.104872,0.329425,1.008761,0.186963,-0.016265,-0.145793,-0.007285,0.049930
85.048000,-0.109841,0.444135,1.092230,0.162079,-0.016744,-0.135841,-0.007007,0.049969
85.150000,-0.082055,0.511811,1.139439,0.148488,-0.016781,-0.130443,-0.002570,0.049854
85.252000,-0.017813,0.520978,1.146064,0.147242,-0.016780,-0.129541,0.006531,0.049825
85.354000,0.057065,0.507458,1.137895,0.149023,-0.016774,-0.129522,0.017144,0.049572
85.456000,0.130305,0.484509,1.122618,0.152888,-0.016763,-0.129568,0.027681,0.049443
85.558000,0.200184,0.454696,1.101861,0.158527,-0.016749,-0.129604,0.037973,0.049428
85.660000,0.267289,0.418342,1.075945,0.165793,-0.016732,-0.129633,0.048179,0.049442
85.762000,0.331750,0.376107,1.045138,0.174560,-0.016711,-0.129661,0.058386,0.049449
85.864000,0.393302,0.329040,1.009846,0.184673,-0.016688,-0.129688,0.068607,0.049448
85.966000,0.451677,0.278174,0.970481,0.195970,-0.016663,-0.129717,0.078835,0.049443
86.068000,0.500950,0.222371,0.925736,0.208811,-0.016633,-0.130390,0.088397,0.049445
86.170000,0.507069,0.150772,0.865892,0.226051,-0.016578,-0.136168,0.092943,0.049467
86.272000,0.485371,0.069967,0.795262,0.246155,-0.016423,-0.145795,0.093800,0.049442
86.374000,0.458538,-0.010808,0.721133,0.266757,-0.016244,-0.156370,0.093539,0.049389
86.476000,0.434894,-0.089297,0.645485,0.287125,-0.016098,-0.166795,0.093358,0.049348
86.578000,0.414585,-0.166332,0.567742,0.307250,-0.015980,-0.177036,0.093389,0.049322
86.680000,0.396372,-0.242992,0.486992,0.327159,-0.015885,-0.187228,0.093493,0.049297
86.782000,0.379614,-0.320053,0.402444,0.346774,-0.015819,-0.197428,0.093595,0.049266
86.884000,0.364114,-0.398193,0.313249,0.365923,-0.015776,-0.207642,0.093684,0.049230
86.986000,0.349775,-0.478146,0.218344,0.384332,-0.015736,-0.217863,0.093769,0.049191
87.088000,0.333049,-0.544406,0.137072,0.398267,-0.015711,-0.226708,0.092490,0.049113
87.190000,0.303126,-0.550215,0.129613,0.399326,-0.015715,-0.230104,0.085603,0.049130
87.292000,0.265017,-0.525230,0.160761,0.395515,-0.015728,-0.230488,0.075604,0.049273
87.394000,0.224908,-0.497409,0.195574,0.391141,-0.015738,-0.230173,0.065099,0.049337
87.496000,0.184588,-0.475178,0.223465,0.387861,-0.015746,-0.230005,0.054798,0.049353
87.598000,0.143981,-0.458124,0.244918,0.385675,-0.015752,-0.230004,0.044635,0.049363
87.700000,0.102902,-0.444953,0.261584,0.384345,-0.015757,-0.230046,0.034496,0.049375
87.802000,0.061387,-0.435232,0.274079,0.383800,-0.015760,-0.230080,0.024348,0.049385
87.904000,0.019580,-0.428985,0.282421,0.383760,-0.015761,-0.230093,0.014194,0.049364
88.006000,-0.022357,-0.426242,0.286463,0.383749,-0.015761,-0.230085,0.004041,0.049285
88.108000,-0.055157,-0.406394,0.310116,0.380176,-0.015777,-0.227831,-0.003876,0.049342
88.210000,-0.066435,-0.340670,0.385730,0.365728,-0.015820,-0.220043,-0.006145,0.049521
88.312000,-0.068449,-0.254676,0.481545,0.345594,-0.015945,-0.209686,-0.005919,0.049598
88.414000,-0.070031,-0.166702,0.575524,0.324479,-0.016089,-0.199076,-0.005521,0.049614
88.516000,-0.072953,-0.079591,0.664123,0.303524,-0.016205,-0.188744,-0.005380,0.049653
88.618000,-0.076734,0.008895,0.749545,0.282487,-0.016325,-0.178557,-0.005356,0.049718
88.720000,-0.080991,0.100993,0.833709,0.261101,-0.016475,-0.168384,-0.005342,0.049789
88.822000,-0.085703,0.198506,0.917689,0.239280,-0.016666,-0.158193,-0.005318,0.049855
88.924000,-0.090989,0.303522,1.002400,0.216968,-0.016903,-0.147990,-0.005288,0.049919
89.026000,-0.096606,0.418428,1.088627,0.194161,-0.017185,-0.137820,-0.005215,0.049980
89.128000,-0.078105,0.500725,1.147452,0.179162,-0.017228,-0.131085,-0.002034,0.049869
89.230000,-0.019199,0.517609,1.159549,0.176951,-0.017230,-0.129577,0.006341,0.049847
89.332000,0.054892,0.505301,1.151996,0.178243,-0.017224,-0.129498,0.016832,0.049607
89.434000,0.128573,0.482143,1.136335,0.181488,-0.017215,-0.129561,0.027427,0.049454
89.536000,0.198761,0.452256,1.115143,0.186349,-0.017202,-0.129606,0.037761,0.049429
89.638000,0.265963,0.416063,1.088849,0.192699,-0.017187,-0.129637,0.047975,0.049441
89.740000,0.330464,0.374029,1.057645,0.200468,-0.017168,-0.129664,0.058179,0.049450
89.842000,0.392067,0.327133,1.021918,0.209544,-0.017147,-0.129691,0.068398,0.049450
89.944000,0.450506,0.276404,0.982091,0.219799,-0.017124,-0.129720,0.078625,0.049445
90.046000,0.503632,0.222064,0.937986,0.231258,-0.017097,-0.129961,0.088633,0.049441
90.148000,0.519132,0.154341,0.880818,0.246335,-0.017060,-0.134481,0.094382,0.049462
90.250000,0.500699,0.075410,0.811309,0.264667,-0.017012,-0.143567,0.095782,0.049448
90.352000,0.473478,-0.004844,0.737272,0.283896,-0.016954,-0.154089,0.095605,0.049398
90.454000,0.448676,-0.083082,0.661564,0.303068,-0.016910,-0.164568,0.095373,0.049354
90.556000,0.427454,-0.159786,0.583890,0.322072,-0.016868,-0.174836,0.095370,0.049326
90.658000,0.408569,-0.236029,0.503334,0.340914,-0.016826,-0.185031,0.095468,0.049301
90.760000,0.391239,-0.312619,0.419084,0.359510,-0.016785,-0.195228,0.095572,0.049272
90.862000,0.375206,-0.390228,0.330304,0.377682,-0.016744,-0.205440,0.095664,0.049237
90.964000,0.360367,-0.469559,0.235972,0.395151,-0.016706,-0.215660,0.095749,0.049198
91.066000,0.345032,-0.543686,0.144650,0.410022,-0.016676,-0.225240,0.095203,0.049134
91.168000,0.317955,-0.561270,0.122404,0.412995,-0.016677,-0.229736,0.089479,0.049102
91.270000,0.281091,-0.539157,0.150204,0.409983,-0.016688,-0.230520,0.079859,0.049244
91.372000,0.241328,-0.509976,0.187029,0.405774,-0.016699,-0.230233,0.069352,0.049325
91.474000,0.201193,-0.485760,0.217646,0.402433,-0.016707,-0.230016,0.059004,0.049348
91.576000,0.160798,-0.467061,0.241327,0.400161,-0.016713,-0.229991,0.048823,0.049358
91.678000,0.119924,-0.452446,0.259903,0.398724,-0.016718,-0.230031,0.038684,0.049370
91.780000,0.078568,-0.441310,0.274212,0.398025,-0.016722,-0.230068,0.028539,0.049382
91.882000,0.036860,-0.433627,0.284355,0.397932,-0.016723,-0.230088,0.018386,0.049376
91.984000,-0.005044,-0.429452,0.290210,0.397915,-0.016723,-0.230086,0.008231,0.049312
92.086000,-0.041776,-0.417225,0.305231,0.396146,-0.016733,-0.228823,-0.000681,0.049317
92.188000,-0.056714,-0.359712,0.372312,0.384521,-0.016767,-0.222056,-0.003991,0.049489
92.290000,-0.059277,-0.275898,0.467142,0.366151,-0.016815,-0.211982,-0.004020,0.049591
92.392000,-0.060196,-0.187832,0.562897,0.346222,-0.016863,-0.201337,-0.003581,0.049611
92.494000,-0.062373,-0.100741,0.653204,0.326422,-0.016905,-0.190949,-0.003393,0.049643
92.596000,-0.065495,-0.012829,0.739837,0.306682,-0.016947,-0.180745,-0.003356,0.049705
92.698000,-0.069081,0.078263,0.824952,0.286760,-0.016990,-0.170574,-0.003344,0.049776
92.800000,-0.073040,0.174364,0.909778,0.266610,-0.017034,-0.160387,-0.003322,0.049843
92.902000,-0.077461,0.277430,0.995262,0.246282,-0.017086,-0.150186,-0.003292,0.049908
93.004000,-0.082471,0.390215,1.082610,0.225840,-0.017147,-0.139976,-0.003262,0.049973
93.106000,-0.072276,0.485854,1.152735,0.210223,-0.017176,-0.131988,-0.001238,0.049895
93.208000,-0.019959,0.512715,1.172232,0.206959,-0.017180,-0.129664,0.006241,0.049857
93.310000,0.052705,0.502457,1.165860,0.207771,-0.017176,-0.129474,0.016520,0.049645
93.412000,0.126752,0.479246,1.149910,0.210364,-0.017168,-0.129548,0.027160,0.049470
93.514000,0.197304,0.449257,1.128256,0.214439,-0.017157,-0.129606,0.037543,0.049431
93.616000,0.264636,0.413223,1.101573,0.219869,-0.017143,-0.129640,0.047770,0.049441
93.718000,0.329182,0.371438,1.069990,0.226630,-0.017127,-0.129667,0.057973,0.049451
93.820000,0.390832,0.324772,1.033851,0.234658,-0.017108,-0.129694,0.068189,0.049452
93.922000,0.449335,0.274233,0.993582,0.243856,-0.017087,-0.129722,0.078416,0.049447
94.024000,0.504218,0.220621,0.949497,0.254134,-0.017063,-0.129782,0.088615,0.049441
94.126000,0.529711,0.156694,0.894958,0.267179,-0.017030,-0.133007,0.095624,0.049456
94.228000,0.515719,0.080067,0.826911,0.283683,-0.016990,-0.141400,0.097697,0.049453
94.330000,0.488613,0.000561,0.753123,0.301480,-0.016949,-0.151803,0.097675,0.049408
94.432000,0.462683,-0.077357,0.677384,0.319422,-0.016909,-0.162331,0.097400,0.049362
94.534000,0.440486,-0.153701,0.599775,0.337283,-0.016869,-0.172634,0.097355,0.049332
94.636000,0.420898,-0.229506,0.519412,0.355038,-0.016829,-0.182834,0.097443,0.049306
94.738000,0.402987,-0.305603,0.435455,0.372595,-0.016790,-0.193029,0.097550,0.049278
94.840000,0.386417,-0.382667,0.347076,0.389772,-0.016751,-0.203238,0.097644,0.049243
94.942000,0.371073,-0.461373,0.253294,0.406285,-0.016714,-0.213457,0.097730,0.049205
95.044000,0.356345,-0.539957,0.156114,0.421258,-0.016682,-0.223474,0.097615,0.049154
95.146000,0.332238,-0.571006,0.116736,0.426265,-0.016678,-0.229204,0.093176,0.049085
95.248000,0.296934,-0.553353,0.139091,0.424151,-0.016688,-0.230510,0.084081,0.049215
95.350000,0.257632,-0.523333,0.177324,0.420243,-0.016698,-0.230302,0.073617,0.049313
95.452000,0.217697,-0.497123,0.210744,0.416908,-0.016707,-0.230037,0.063217,0.049341
95.554000,0.177519,-0.476704,0.236798,0.414592,-0.016713,-0.229981,0.053013,0.049353
95.656000,0.136868,-0.460629,0.257348,0.413089,-0.016718,-0.230016,0.042872,0.049366
95.758000,0.095694,-0.448089,0.273497,0.412280,-0.016722,-0.230056,0.032729,0.049378
95.860000,0.054108,-0.438977,0.285458,0.412110,-0.016724,-0.230081,0.022577,0.049382
95.962000,0.012265,-0.433362,0.293142,0.412087,-0.016725,-0.230085,0.012422,0.049334
96.064000,-0.027253,-0.425971,0.302663,0.411412,-0.016729,-0.229512,0.002824,0.049302
96.166000,-0.046575,-0.377845,0.359595,0.402619,-0.016758,-0.223919,-0.001691,0.049455
96.268000,-0.050236,-0.297242,0.452172,0.386200,-0.016798,-0.214259,-0.002108,0.049579
96.370000,-0.050620,-0.209308,0.549456,0.367532,-0.016839,-0.203612,-0.001656,0.049608
96.472000,-0.052042,-0.122173,0.641553,0.348880,-0.016878,-0.193162,-0.001413,0.049633
96.574000,-0.054502,-0.034766,0.729462,0.330402,-0.016918,-0.182935,-0.001357,0.049690
96.676000,-0.057440,0.055350,0.815527,0.311891,-0.016958,-0.172763,-0.001345,0.049761
96.778000,-0.060680,0.150057,0.901158,0.293332,-0.016998,-0.162580,-0.001325,0.049829
96.880000,-0.064279,0.251207,0.987349,0.274855,-0.017037,-0.152381,-0.001296,0.049894
96.982000,-0.068345,0.361295,1.075279,0.256672,-0.017076,-0.142173,-0.001266,0.049959
97.084000,-0.064417,0.466869,1.154792,0.241399,-0.017105,-0.133185,-0.000155,0.049927
97.186000,-0.019858,0.505922,1.183698,0.237093,-0.017110,-0.129837,0.006265,0.049856
97.288000,0.050575,0.498832,1.179345,0.237497,-0.017108,-0.129456,0.016217,0.049685
97.390000,0.124834,0.475815,1.163265,0.239417,-0.017101,-0.129528,0.026878,0.049489
97.492000,0.195802,0.445709,1.141131,0.242698,-0.017092,-0.129604,0.037318,0.049434
97.594000,0.263303,0.409835,1.114053,0.247212,-0.017080,-0.129642,0.047565,0.049441
97.696000,0.327903,0.368344,1.082110,0.252965,-0.017066,-0.129670,0.057768,0.049452
97.798000,0.389599,0.321965,1.045587,0.259940,-0.017049,-0.129696,0.067981,0.049454
97.900000,0.448163,0.271668,1.004902,0.268075,-0.017030,-0.129725,0.078207,0.049450
98.002000,0.503431,0.218363,0.960466,0.277280,-0.017008,-0.129755,0.088437,0.049443
98.104000,0.538511,0.157803,0.908219,0.288500,-0.016980,-0.131785,0.096636,0.049451
98.206000,0.530216,0.083874,0.841963,0.303155,-0.016944,-0.139321,0.099519,0.049456
98.308000,0.503886,0.005382,0.768620,0.319474,-0.016905,-0.149516,0.099740,0.049417
98.410000,0.476919,-0.072124,0.692897,0.336158,-0.016867,-0.160082,0.099440,0.049370
98.512000,0.453690,-0.148078,0.615355,0.352860,-0.016829,-0.170427,0.099346,0.049337
98.614000,0.433359,-0.223418,0.535182,0.369516,-0.016791,-0.180638,0.099418,0.049311
98.716000,0.414854,-0.299000,0.451517,0.386023,-0.016754,-0.190830,0.099526,0.049283
98.818000,0.397744,-0.375503,0.363533,0.402193,-0.016718,-0.201037,0.099623,0.049250
98.920000,0.381892,-0.453577,0.270282,0.417741,-0.016683,-0.211254,0.099711,0.049212
99.022000,0.367134,-0.533655,0.170957,0.432189,-0.016650,-0.221452,0.099772,0.049170
99.124000,0.345907,-0.578961,0.113248,0.439197,-0.016641,-0.228475,0.096654,0.049082
99.226000,0.312495,-0.567583,0.127704,0.437988,-0.016648,-0.230437,0.088248,0.049181
99.328000,0.273806,-0.537436,0.166459,0.434527,-0.016659,-0.230374,0.077889,0.049295
99.430000,0.234097,-0.509267,0.202694,0.431277,-0.016667,-0.230068,0.067440,0.049334
99.532000,0.194138,-0.487049,0.231272,0.428961,-0.016674,-0.229974,0.057205,0.049347
99.634000,0.153723,-0.469489,0.253872,0.427435,-0.016679,-0.230000,0.047059,0.049360
99.736000,0.112752,-0.455545,0.271899,0.426558,-0.016682,-0.230042,0.036918,0.049374
99.838000,0.071313,-0.445016,0.285699,0.426306,-0.016685,-0.230072,0.026768,0.049384
99.940000,0.029556,-0.437967,0.295218,0.426279,-0.016686,-0.230081,0.016613,0.049350
100.042000,-0.011591,-0.432764,0.302293,0.426121,-0.016687,-0.229907,0.006625,0.049296
100.144000,-0.035832,-0.394736,0.347967,0.420010,-0.016710,-0.225593,0.000801,0.049419
100.246000,-0.041252,-0.318544,0.436774,0.405711,-0.016747,-0.216499,-0.000166,0.049562
100.348000,-0.041427,-0.231098,0.535174,0.388397,-0.016785,-0.205900,0.000229,0.049604
100.450000,-0.042060,-0.143877,0.629121,0.370891,-0.016823,-0.195385,0.000539,0.049625
100.552000,-0.043773,-0.056896,0.718385,0.353637,-0.016860,-0.185126,0.000636,0.049676
100.654000,-0.046057,0.032286,0.805415,0.336484,-0.016897,-0.174952,0.000655,0.049746
100.756000,-0.048613,0.125631,0.891825,0.319435,-0.016934,-0.164773,0.000673,0.049815
100.858000,-0.051434,0.224910,0.978670,0.302682,-0.016970,-0.154576,0.000700,0.049880
100.960000,-0.054604,0.332379,1.067097,0.286548,-0.017005,-0.144370,0.000730,0.049944
101.062000,-0.054521,0.443690,1.153317,0.272410,-0.017033,-0.134696,0.001226,0.049957
101.164000,-0.018631,0.496653,1.193370,0.267244,-0.017041,-0.130147,0.006450,0.049854
101.266000,0.048603,0.494297,1.192304,0.267338,-0.017039,-0.129454,0.015939,0.049726
101.368000,0.122824,0.471854,1.176365,0.268580,-0.017034,-0.129503,0.026583,0.049513
101.470000,0.194242,0.441636,1.153752,0.271063,-0.017027,-0.129597,0.037083,0.049440
101.572000,0.261960,0.405911,1.126263,0.274666,-0.017017,-0.129645,0.047358,0.049441
101.674000,0.326626,0.364749,1.093979,0.279418,-0.017004,-0.129673,0.057563,0.049452
101.776000,0.388367,0.318710,1.057101,0.285344,-0.016990,-0.129699,0.067773,0.049456
101.878000,0.446990,0.268711,1.016026,0.292416,-0.016972,-0.129728,0.077998,0.049452
101.980000,0.502325,0.215659,0.971178,0.300567,-0.016953,-0.129758,0.088228,0.049445
102.082000,0.545066,0.157682,0.920569,0.310217,-0.016929,-0.130861,0.097359,0.049446
102.184000,0.543939,0.086769,0.856385,0.323042,-0.016896,-0.137364,0.101219,0.049456
102.286000,0.519213,0.009581,0.783715,0.337845,-0.016861,-0.147240,0.101787,0.049426
102.388000,0.491385,-0.067399,0.708076,0.353247,-0.016825,-0.157820,0.101493,0.049379
102.490000,0.467074,-0.142923,0.630609,0.368777,-0.016789,-0.168213,0.101345,0.049343
102.592000,0.445954,-0.217772,0.550627,0.384323,-0.016753,-0.178441,0.101395,0.049316
102.694000,0.426840,-0.292816,0.467255,0.399771,-0.016718,-0.188632,0.101502,0.049289
102.796000,0.409186,-0.368740,0.379661,0.414927,-0.016683,-0.198836,0.101603,0.049256
102.898000,0.392822,-0.446172,0.286929,0.429500,-0.016650,-0.209051,0.101691,0.049219
103.000000,0.377653,-0.525873,0.187836,0.443076,-0.016619,-0.219273,0.101777,0.049178
103.102000,0.358908,-0.584419,0.112857,0.451670,-0.016604,-0.227489,0.099865,0.049094
103.204000,0.327713,-0.581494,0.116438,0.451432,-0.016610,-0.230277,0.092332,0.049151
103.306000,0.289828,-0.552198,0.154475,0.448550,-0.016619,-0.230443,0.082163,0.049277
103.408000,0.250386,-0.522197,0.193433,0.445476,-0.016628,-0.230112,0.071674,0.049325
103.510000,0.210650,-0.498106,0.224690,0.443209,-0.016634,-0.229972,0.061401,0.049341
103.612000,0.170481,-0.479013,0.249447,0.441701,-0.016639,-0.229985,0.051246,0.049354
103.714000,0.129734,-0.463669,0.269391,0.440801,-0.016643,-0.230028,0.041107,0.049369
103.816000,0.088466,-0.451737,0.285047,0.440483,-0.016646,-0.230061,0.030959,0.049381
103.918000,0.046820,-0.443258,0.296419,0.440451,-0.016647,-0.230075,0.020804,0.049360
104.020000,0.005041,-0.438073,0.303607,0.440430,-0.016647,-0.230057,0.010666,0.049300
104.122000,-0.024292,-0.410067,0.337835,0.436654,-0.016664,-0.227037,0.003528,0.049384
104.224000,-0.032224,-0.339600,0.421164,0.424608,-0.016696,-0.218678,0.001831,0.049541
104.326000,-0.032547,-0.253149,0.520068,0.408754,-0.016733,-0.208197,0.002089,0.049599
104.428000,-0.032629,-0.165845,0.615872,0.392406,-0.016768,-0.197622,0.002417,0.049618
104.530000,-0.033405,-0.079202,0.706583,0.376343,-0.016803,-0.187321,0.002602,0.049663
104.632000,-0.034936,0.009100,0.794603,0.360493,-0.016838,-0.177140,0.002655,0.049731
104.734000,-0.036821,0.101122,0.881774,0.344878,-0.016871,-0.166964,0.002674,0.049801
104.836000,-0.038910,0.198584,0.969231,0.329728,-0.016904,-0.156771,0.002697,0.049866
104.938000,-0.041236,0.303531,1.058092,0.315452,-0.016935,-0.146566,0.002726,0.049929
105.040000,-0.042822,0.416625,1.148271,0.302924,-0.016961,-0.136508,0.002886,0.049976
105.142000,-0.016016,0.484445,1.200731,0.297305,-0.016970,-0.130644,0.006833,0.049859
105.244000,0.046920,0.488681,1.204533,0.297169,-0.016970,-0.129481,0.015706,0.049768
105.346000,0.120738,0.467361,1.189151,0.297773,-0.016967,-0.129476,0.026277,0.049544
105.448000,0.192612,0.437074,1.166094,0.299452,-0.016961,-0.129587,0.036837,0.049449
105.550000,0.260600,0.401475,1.138181,0.302153,-0.016953,-0.129646,0.047148,0.049442
105.652000,0.325352,0.360666,1.105569,0.305918,-0.016943,-0.129677,0.057359,0.049453
105.754000,0.387138,0.315019,1.068366,0.310804,-0.016930,-0.129702,0.067566,0.049458
105.856000,0.445816,0.265368,1.026931,0.316819,-0.016915,-0.129730,0.077789,0.049455
105.958000,0.501219,0.212615,0.981695,0.323919,-0.016897,-0.129760,0.088019,0.049448
106.060000,0.549227,0.156412,0.932027,0.332228,-0.016877,-0.130245,0.097780,0.049443
106.162000,0.556613,0.088709,0.870102,0.343280,-0.016848,-0.135562,0.102767,0.049455
106.264000,0.534480,0.013126,0.798355,0.356545,-0.016815,-0.144989,0.103802,0.049433
106.366000,0.506069,-0.063194,0.722892,0.370646,-0.016781,-0.155547,0.103556,0.049388
106.468000,0.480649,-0.138242,0.645516,0.384995,-0.016748,-0.165992,0.103354,0.049350
106.570000,0.458686,-0.212572,0.565729,0.399425,-0.016714,-0.176243,0.103374,0.049322
106.672000,0.438944,-0.287053,0.482653,0.413807,-0.016681,-0.186435,0.103477,0.049294
106.774000,0.420741,-0.362378,0.395448,0.427942,-0.016648,-0.196636,0.103581,0.049262
106.876000,0.403861,-0.439160,0.303223,0.441535,-0.016617,-0.206849,0.103672,0.049225
106.978000,0.388208,-0.518119,0.204809,0.454175,-0.016588,-0.217070,0.103758,0.049185
107.080000,0.371218,-0.586922,0.116220,0.463603,-0.016569,-0.226215,0.102778,0.049112
107.182000,0.342523,-0.594722,0.105825,0.464447,-0.016571,-0.229999,0.096300,0.049119
