time,a1m,a2m,a3m,a4m,a5m,x,y,z
0.100000,-0.040104,0.016777,0.553819,-0.096356,-0.008834,-0.179279,0.001503,0.049866
0.200000,-0.006175,0.041253,0.574158,-0.108969,-0.008871,-0.176138,0.007925,0.049749
0.300000,0.042298,0.074513,0.600511,-0.126051,-0.008912,-0.171571,0.016839,0.049729
0.400000,0.094164,0.107625,0.625920,-0.143083,-0.008950,-0.166581,0.025969,0.049743
0.500000,0.146087,0.139772,0.649876,-0.159735,-0.008989,-0.161321,0.034667,0.049767
0.600000,0.197110,0.175571,0.675676,-0.178584,-0.009116,-0.155355,0.042681,0.049797
0.700000,0.238023,0.229282,0.712434,-0.207727,-0.010134,-0.147709,0.048182,0.049863
0.800000,0.237857,0.304189,0.760529,-0.249706,-0.012267,-0.139846,0.046411,0.049912
0.900000,0.195669,0.371366,0.800938,-0.288402,-0.013999,-0.134751,0.038692,0.049875
1.002000,0.131050,0.419361,0.827944,-0.316615,-0.014659,-0.132135,0.028531,0.049864
1.102000,0.061604,0.448859,0.843648,-0.334158,-0.014695,-0.130888,0.018286,0.049892
1.202000,-0.008963,0.464582,0.851784,-0.343481,-0.014707,-0.130309,0.008178,0.049918
1.302000,-0.079462,0.468120,0.853714,-0.345436,-0.014704,-0.130180,-0.001840,0.049918
1.402000,-0.148897,0.461342,0.851463,-0.341799,-0.014685,-0.130157,-0.011771,0.049660
1.502000,-0.215753,0.440714,0.841650,-0.329313,-0.014629,-0.130855,-0.021645,0.049481
1.602000,-0.277968,0.405340,0.822879,-0.307673,-0.014165,-0.132528,-0.031439,0.049451
1.702000,-0.331477,0.353119,0.793209,-0.276482,-0.012890,-0.135598,-0.040866,0.049478
1.802000,-0.358804,0.279717,0.748314,-0.234108,-0.010624,-0.141585,-0.047707,0.049509
1.902000,-0.339274,0.208920,0.702141,-0.194427,-0.008714,-0.149736,-0.047408,0.049436
2.004000,-0.288699,0.160129,0.668445,-0.167646,-0.008126,-0.157185,-0.040800,0.049366
2.106000,-0.230860,0.126349,0.643869,-0.149377,-0.008090,-0.163061,-0.031851,0.049370
2.208000,-0.175187,0.096016,0.621026,-0.133221,-0.008056,-0.168059,-0.022672,0.049392
2.310000,-0.122473,0.063996,0.596323,-0.116402,-0.008020,-0.172752,-0.013609,0.049399
2.412000,-0.071981,0.029051,0.568681,-0.098246,-0.007982,-0.177356,-0.004564,0.049390
2.514000,-0.023539,-0.009028,0.537710,-0.078645,-0.007939,-0.181942,0.004507,0.049377
2.616000,0.022594,-0.050529,0.502936,-0.057477,-0.007836,-0.186585,0.013565,0.049363
2.718000,0.066004,-0.095957,0.463675,-0.034535,-0.007576,-0.191388,0.022546,0.049349
2.820000,0.106093,-0.146161,0.418858,-0.009464,-0.007108,-0.196511,0.031349,0.049333
2.922000,0.141594,-0.202895,0.366432,0.018496,-0.006356,-0.202261,0.039746,0.049316
3.024000,0.167344,-0.270132,0.301892,0.051076,-0.005146,-0.209413,0.046712,0.049301
3.126000,0.165766,-0.337840,0.234564,0.083143,-0.003932,-0.217769,0.047901,0.049236
3.228000,0.135326,-0.376676,0.194850,0.100970,-0.003766,-0.223881,0.041637,0.049161
3.330000,0.092521,-0.389781,0.180909,0.106570,-0.003756,-0.227088,0.031683,0.049165
3.432000,0.048554,-0.392368,0.177770,0.107249,-0.003751,-0.228595,0.021156,0.049193
3.534000,0.005801,-0.392635,0.177154,0.107277,-0.003746,-0.229344,0.010849,0.049247
3.636000,-0.036330,-0.392675,0.177019,0.107302,-0.003742,-0.229602,0.000673,0.049266
3.738000,-0.078401,-0.392697,0.176996,0.107319,-0.003738,-0.229419,-0.009489,0.049266
3.840000,-0.120556,-0.392625,0.177085,0.107313,-0.003737,-0.228797,-0.019654,0.049266
3.942000,-0.162801,-0.390011,0.179946,0.106896,-0.003740,-0.227475,-0.029760,0.049321
4.044000,-0.204873,-0.379246,0.191465,0.103072,-0.003754,-0.224779,-0.039554,0.049383
4.146000,-0.241269,-0.345081,0.226878,0.088144,-0.003921,-0.219201,-0.047240,0.049447
4.248000,-0.250497,-0.279655,0.292520,0.057916,-0.004998,-0.210945,-0.047526,0.049523
4.350000,-0.232605,-0.209921,0.360170,0.024947,-0.006297,-0.203255,-0.041607,0.049537
4.452000,-0.199680,-0.150147,0.416046,-0.003651,-0.007197,-0.197159,-0.033047,0.049545
4.554000,-0.160915,-0.099411,0.461751,-0.028109,-0.007714,-0.192059,-0.023915,0.049582
4.656000,-0.119443,-0.054277,0.501090,-0.050050,-0.007998,-0.187363,-0.014778,0.049627
4.758000,-0.075622,-0.012967,0.536050,-0.070311,-0.008129,-0.182804,-0.005655,0.049665
4.860000,-0.029431,0.025120,0.567396,-0.089142,-0.008172,-0.178271,0.003476,0.049693
4.962000,0.018956,0.060380,0.595637,-0.106696,-0.008211,-0.173685,0.012592,0.049716
5.064000,0.069230,0.093407,0.621391,-0.123251,-0.008249,-0.168950,0.021637,0.049738
5.166000,0.120971,0.125395,0.645667,-0.139421,-0.008286,-0.163915,0.030519,0.049760
5.268000,0.173386,0.159094,0.670479,-0.156680,-0.008333,-0.158301,0.039037,0.049785
5.370000,0.222723,0.203250,0.701649,-0.179848,-0.008790,-0.151390,0.046343,0.049829
5.472000,0.243903,0.273625,0.748304,-0.218046,-0.010581,-0.142969,0.048110,0.049907
5.574000,0.216647,0.349021,0.795123,-0.260213,-0.012634,-0.136449,0.042292,0.049895
5.676000,0.158170,0.405916,0.828140,-0.292788,-0.013715,-0.132954,0.032685,0.049863
5.778000,0.088748,0.442880,0.848297,-0.314265,-0.013860,-0.131270,0.022240,0.049881
5.880000,0.016982,0.464197,0.859460,-0.326695,-0.013878,-0.130460,0.011875,0.049912
5.982000,-0.055046,0.472112,0.863607,-0.331110,-0.013881,-0.130193,0.001631,0.049929
6.084000,-0.126380,0.468908,0.862811,-0.329545,-0.013867,-0.130113,-0.008532,0.049754
6.186000,-0.195600,0.452346,0.855379,-0.319922,-0.013833,-0.130544,-0.018617,0.049515
6.288000,-0.260737,0.420425,0.838753,-0.300738,-0.013552,-0.131938,-0.028643,0.049449
6.390000,-0.318521,0.371949,0.811596,-0.272107,-0.012533,-0.134580,-0.038430,0.049467
6.492000,-0.356405,0.301445,0.769089,-0.231824,-0.010474,-0.139771,-0.046576,0.049508
6.594000,-0.347302,0.224829,0.719611,-0.189407,-0.008318,-0.147882,-0.048146,0.049458
6.696000,-0.301217,0.170580,0.682463,-0.160060,-0.007480,-0.155677,-0.042602,0.049373
6.798000,-0.243679,0.134462,0.656345,-0.140820,-0.007425,-0.161858,-0.033900,0.049364
6.900000,-0.187302,0.103853,0.633343,-0.124758,-0.007393,-0.166988,-0.024705,0.049387
7.002000,-0.133998,0.072234,0.608978,-0.108401,-0.007358,-0.171723,-0.015623,0.049397
7.104000,-0.083050,0.037835,0.581817,-0.090803,-0.007320,-0.176337,-0.006581,0.049392
7.206000,-0.034139,0.000338,0.551393,-0.071794,-0.007280,-0.180921,0.002486,0.049380
7.308000,0.012541,-0.040509,0.517267,-0.051268,-0.007215,-0.185542,0.011552,0.049367
7.410000,0.056599,-0.085151,0.478811,-0.029044,-0.007022,-0.190298,0.020557,0.049352
7.512000,0.097499,-0.134332,0.435069,-0.004817,-0.006636,-0.195332,0.029412,0.049337
7.614000,0.134215,-0.189512,0.384300,0.022030,-0.005993,-0.200900,0.037935,0.049320
7.716000,0.163219,-0.254205,0.322525,0.053017,-0.004941,-0.207638,0.045448,0.049305
7.818000,0.169003,-0.324909,0.252459,0.086167,-0.003638,-0.216004,0.048336,0.049258
7.920000,0.143795,-0.371158,0.205292,0.107227,-0.003311,-0.222800,0.043514,0.049171
8.022000,0.102372,-0.388619,0.186866,0.114744,-0.003298,-0.226568,0.034015,0.049160
8.122000,0.059099,-0.392512,0.182354,0.115974,-0.003293,-0.228324,0.023691,0.049185
8.222000,0.016906,-0.392996,0.181470,0.116005,-0.003288,-0.229200,0.013529,0.049235
8.322000,-0.024489,-0.393047,0.181254,0.116030,-0.003284,-0.229577,0.003533,0.049267
8.422000,-0.065723,-0.393075,0.181223,0.116049,-0.003280,-0.229521,-0.006428,0.049268
8.522000,-0.107023,-0.393069,0.181230,0.116053,-0.003278,-0.229050,-0.016394,0.049268
8.622000,-0.148416,-0.391872,0.182574,0.115956,-0.003279,-0.228040,-0.026336,0.049296
8.722000,-0.189812,-0.384966,0.190052,0.113936,-0.003287,-0.225969,-0.036100,0.049365
8.822000,-0.229372,-0.362744,0.213473,0.104855,-0.003323,-0.221784,-0.044915,0.049418
8.922000,-0.250793,-0.308109,0.269169,0.080387,-0.003988,-0.214323,-0.048408,0.049500
9.022000,-0.242655,-0.238299,0.338105,0.048154,-0.005254,-0.206277,-0.044592,0.049538
9.122000,-0.215212,-0.174959,0.398493,0.018459,-0.006289,-0.199662,-0.036946,0.049539
9.222000,-0.179085,-0.121573,0.447547,-0.006772,-0.006913,-0.194316,-0.028110,0.049564
9.322000,-0.139540,-0.074952,0.488943,-0.028966,-0.007256,-0.189578,-0.019138,0.049607
9.422000,-0.097708,-0.032605,0.525423,-0.049293,-0.007427,-0.185062,-0.010192,0.049649
9.522000,-0.053592,0.006444,0.558136,-0.068188,-0.007484,-0.180613,-0.001243,0.049681
9.622000,-0.007255,0.042552,0.587587,-0.085782,-0.007522,-0.176155,0.007707,0.049706
9.722000,0.041066,0.076161,0.614286,-0.102259,-0.007559,-0.171608,0.016621,0.049728
9.822000,0.091040,0.108043,0.638959,-0.117996,-0.007595,-0.166860,0.025434,0.049749
9.922000,0.142182,0.139769,0.662848,-0.133803,-0.007632,-0.161736,0.034031,0.049772
10.022000,0.193291,0.175303,0.688752,-0.151798,-0.007725,-0.155860,0.042105,0.049800
10.122000,0.236006,0.227743,0.725111,-0.179139,-0.008587,-0.148341,0.047975,0.049861
10.222000,0.239513,0.303167,0.774180,-0.219760,-0.010603,-0.140349,0.046793,0.049918
10.322000,0.199794,0.372818,0.816649,-0.258304,-0.012322,-0.135022,0.039380,0.049883
10.422000,0.137433,0.422468,0.844993,-0.286329,-0.013000,-0.132301,0.029497,0.049865
10.522000,0.068236,0.454092,0.862066,-0.304375,-0.013040,-0.130970,0.019247,0.049892
10.622000,-0.002295,0.471432,0.871146,-0.314236,-0.013054,-0.130339,0.009126,0.049920
10.722000,-0.072836,0.476106,0.873662,-0.316692,-0.013052,-0.130185,-0.000898,0.049929
10.822000,-0.142428,0.470262,0.871789,-0.313767,-0.013034,-0.130136,-0.010838,0.049684
10.922000,-0.209605,0.450525,0.862430,-0.302367,-0.012991,-0.130752,-0.020716,0.049487
11.022000,-0.272372,0.415803,0.843944,-0.281944,-0.012611,-0.132327,-0.030524,0.049447
11.122000,-0.327057,0.364428,0.814665,-0.252356,-0.011475,-0.135220,-0.040019,0.049472
11.222000,-0.358277,0.291434,0.769924,-0.211676,-0.009355,-0.140873,-0.047334,0.049509
11.322000,-0.342806,0.217902,0.721818,-0.171887,-0.007426,-0.148974,-0.047757,0.049444
11.422000,-0.295041,0.167223,0.686718,-0.145041,-0.006793,-0.156440,-0.041723,0.049366
11.522000,-0.238423,0.132692,0.661515,-0.127014,-0.006756,-0.162358,-0.033064,0.049365
11.622000,-0.183398,0.102621,0.638766,-0.111545,-0.006724,-0.167336,-0.024053,0.049388
11.722000,-0.131305,0.071341,0.614526,-0.095670,-0.006691,-0.171965,-0.015155,0.049397
11.822000,-0.081442,0.037352,0.587551,-0.078599,-0.006654,-0.176486,-0.006289,0.049392
11.922000,-0.033535,0.000380,0.557415,-0.060189,-0.006615,-0.180980,0.002600,0.049380
12.022000,0.012223,-0.039815,0.523702,-0.040337,-0.006562,-0.185511,0.011489,0.049367
12.122000,0.055465,-0.083652,0.485816,-0.018877,-0.006402,-0.190170,0.020319,0.049353
12.222000,0.095690,-0.131823,0.442864,0.004472,-0.006062,-0.195091,0.029008,0.049337
12.322000,0.131968,-0.185661,0.393246,0.030262,-0.005483,-0.200509,0.037392,0.049321
12.422000,0.161307,-0.248335,0.333363,0.059845,-0.004528,-0.206987,0.044900,0.049306
12.522000,0.169962,-0.318458,0.263843,0.092277,-0.003263,-0.215136,0.048397,0.049267
12.622000,0.148207,-0.367612,0.213689,0.114383,-0.002856,-0.222127,0.044468,0.049178
12.722000,0.108710,-0.387706,0.192530,0.122980,-0.002842,-0.226182,0.035506,0.049158
12.822000,0.065417,-0.392711,0.186836,0.124677,-0.002836,-0.228140,0.025208,0.049182
12.922000,0.023046,-0.393396,0.185714,0.124720,-0.002832,-0.229107,0.015010,0.049229
13.022000,-0.018418,-0.393459,0.185442,0.124745,-0.002827,-0.229552,0.005000,0.049268
13.122000,-0.059652,-0.393490,0.185404,0.124766,-0.002823,-0.229557,-0.004962,0.049270
13.222000,-0.100939,-0.393491,0.185404,0.124772,-0.002821,-0.229147,-0.014928,0.049270
13.322000,-0.142319,-0.392704,0.186307,0.124730,-0.002821,-0.228241,-0.024879,0.049287
13.422000,-0.183735,-0.386968,0.192564,0.123261,-0.002828,-0.226367,-0.034687,0.049356
13.522000,-0.224029,-0.368207,0.212510,0.115947,-0.002852,-0.222613,-0.043789,0.049409
13.622000,-0.249673,-0.318144,0.263965,0.094060,-0.003346,-0.215539,-0.048426,0.049490
13.722000,-0.245344,-0.248601,0.333215,0.062573,-0.004547,-0.207388,-0.045474,0.049538
13.822000,-0.220004,-0.183614,0.395730,0.032649,-0.005602,-0.200538,-0.038191,0.049539
13.922000,-0.184677,-0.128796,0.446555,0.007196,-0.006248,-0.195051,-0.029429,0.049559
14.022000,-0.145506,-0.081249,0.489134,-0.015029,-0.006594,-0.190255,-0.020456,0.049602
14.122000,-0.104004,-0.038228,0.526494,-0.035296,-0.006761,-0.185719,-0.011508,0.049644
14.222000,-0.060226,0.001412,0.559965,-0.054117,-0.006814,-0.181266,-0.002561,0.049678
14.322000,-0.014205,0.038086,0.590110,-0.071645,-0.006853,-0.176812,0.006391,0.049704
14.422000,0.033843,0.072178,0.617404,-0.088034,-0.006890,-0.172282,0.015313,0.049727
14.522000,0.083598,0.104380,0.642525,-0.103612,-0.006925,-0.167573,0.024146,0.049748
14.622000,0.134614,0.136100,0.666614,-0.119089,-0.006962,-0.162522,0.032786,0.049770
14.722000,0.185893,0.170767,0.692135,-0.136254,-0.007022,-0.156798,0.040978,0.049796
14.822000,0.231373,0.219709,0.726522,-0.161156,-0.007671,-0.149569,0.047447,0.049851
14.922000,0.242066,0.293796,0.775390,-0.200116,-0.009549,-0.141398,0.047448,0.049920
15.022000,0.207601,0.366385,0.820291,-0.239356,-0.011345,-0.135611,0.040706,0.049892
15.122000,0.147281,0.419527,0.851068,-0.268677,-0.012146,-0.132588,0.031001,0.049866
15.222000,0.078560,0.453881,0.869843,-0.287852,-0.012210,-0.131111,0.020749,0.049888
15.322000,0.008105,0.473402,0.880148,-0.298732,-0.012225,-0.130398,0.010608,0.049918
15.422000,-0.062486,0.479887,0.883614,-0.302106,-0.012226,-0.130188,0.000574,0.049933
15.522000,-0.132297,0.475635,0.882379,-0.300103,-0.012210,-0.130116,-0.009381,0.049727
15.622000,-0.199939,0.457856,0.874130,-0.290158,-0.012175,-0.130605,-0.019265,0.049503
15.722000,-0.263514,0.425007,0.856743,-0.271225,-0.011892,-0.132030,-0.029090,0.049446
15.822000,-0.319819,0.375912,0.828893,-0.243409,-0.010911,-0.134673,-0.038670,0.049466
15.922000,-0.356494,0.305269,0.785850,-0.204631,-0.008954,-0.139813,-0.046609,0.049508
16.022000,-0.347749,0.228961,0.736137,-0.163982,-0.006928,-0.147767,-0.048182,0.049458
16.124000,-0.301991,0.173700,0.697988,-0.135198,-0.006145,-0.155583,-0.042712,0.049370
16.226000,-0.244488,0.137045,0.671262,-0.116394,-0.006098,-0.161784,-0.034029,0.049362
16.328000,-0.188067,0.106133,0.647835,-0.100768,-0.006067,-0.166923,-0.024834,0.049386
16.430000,-0.134725,0.074268,0.623081,-0.084883,-0.006033,-0.171660,-0.015750,0.049397
16.532000,-0.083748,0.039629,0.595514,-0.067794,-0.005997,-0.176276,-0.006708,0.049392
16.634000,-0.034808,0.001894,0.564663,-0.049333,-0.005957,-0.180859,0.002358,0.049381
16.736000,0.011906,-0.039184,0.530090,-0.029397,-0.005911,-0.185479,0.011425,0.049367
16.838000,0.056004,-0.084047,0.491164,-0.007810,-0.005773,-0.190232,0.020431,0.049352
16.940000,0.096953,-0.133432,0.446930,0.015721,-0.005454,-0.195261,0.029289,0.049337
17.042000,0.133741,-0.188788,0.395647,0.041789,-0.004885,-0.200819,0.037820,0.049320
17.144000,0.162918,-0.253597,0.333347,0.071852,-0.003920,-0.207532,0.045361,0.049305
17.246000,0.169153,-0.324694,0.262420,0.104140,-0.002699,-0.215892,0.048349,0.049259
17.348000,0.144305,-0.371566,0.214290,0.124799,-0.002399,-0.222730,0.043625,0.049171
17.450000,0.102992,-0.389377,0.195363,0.132198,-0.002386,-0.226535,0.034161,0.049160
17.552000,0.058857,-0.393397,0.190664,0.133396,-0.002381,-0.228333,0.023633,0.049186
17.654000,0.015838,-0.393872,0.189770,0.133425,-0.002376,-0.229219,0.013271,0.049240
17.756000,-0.026372,-0.393920,0.189562,0.133450,-0.002372,-0.229587,0.003078,0.049271
17.858000,-0.068432,-0.393948,0.189533,0.133469,-0.002368,-0.229506,-0.007083,0.049272
17.960000,-0.110565,-0.393936,0.189548,0.133471,-0.002366,-0.228993,-0.017249,0.049272
18.062000,-0.152794,-0.392358,0.191335,0.133329,-0.002367,-0.227883,-0.027381,0.049304
18.164000,-0.194987,-0.384206,0.200215,0.130920,-0.002377,-0.225594,-0.037296,0.049372
18.266000,-0.234271,-0.357632,0.228292,0.120238,-0.002433,-0.220875,-0.045911,0.049430
18.368000,-0.251203,-0.297304,0.289925,0.093937,-0.003198,-0.212945,-0.048176,0.049515
18.470000,-0.238666,-0.226008,0.360414,0.061972,-0.004406,-0.204923,-0.043364,0.049541
18.572000,-0.208226,-0.163223,0.420276,0.033443,-0.005301,-0.198481,-0.035170,0.049544
18.674000,-0.170377,-0.110288,0.468900,0.009226,-0.005799,-0.193211,-0.026083,0.049575
18.776000,-0.129467,-0.063655,0.510313,-0.012255,-0.006044,-0.188455,-0.016938,0.049620
18.878000,-0.086208,-0.021107,0.546982,-0.032007,-0.006133,-0.183876,-0.007815,0.049660
18.980000,-0.040571,0.018141,0.579876,-0.050356,-0.006173,-0.179341,0.001315,0.049691
19.082000,0.007321,0.054456,0.609498,-0.067434,-0.006211,-0.174774,0.010438,0.049716
19.184000,0.057181,0.088357,0.636428,-0.083465,-0.006248,-0.170085,0.019506,0.049738
19.286000,0.108623,0.120857,0.661567,-0.098938,-0.006284,-0.165140,0.028438,0.049760
19.388000,0.161004,0.154198,0.686628,-0.114986,-0.006322,-0.159704,0.037075,0.049784
19.490000,0.212018,0.194975,0.716143,-0.135025,-0.006540,-0.153210,0.044860,0.049820
19.592000,0.243479,0.260522,0.760856,-0.168334,-0.007903,-0.144918,0.048482,0.049902
19.694000,0.226853,0.339605,0.811421,-0.209759,-0.009911,-0.137689,0.044167,0.049915
19.796000,0.173569,0.403220,0.849478,-0.243883,-0.011142,-0.133564,0.035103,0.049871
19.898000,0.105555,0.445759,0.873352,-0.267040,-0.011373,-0.131563,0.024716,0.049878
20.000000,0.034035,0.471314,0.887052,-0.281007,-0.011393,-0.130594,0.014314,0.049910
20.102000,-0.038014,0.482720,0.893103,-0.287058,-0.011399,-0.130208,0.004050,0.049932
20.204000,-0.109617,0.481931,0.893262,-0.286732,-0.011389,-0.130119,-0.006135,0.049825
20.306000,-0.179494,0.468364,0.887426,-0.279559,-0.011361,-0.130363,-0.016234,0.049550
20.408000,-0.245812,0.439123,0.872261,-0.263099,-0.011213,-0.131519,-0.026281,0.049448
20.510000,-0.305820,0.393533,0.846718,-0.237639,-0.010460,-0.133807,-0.036163,0.049457
20.612000,-0.350959,0.326858,0.806651,-0.201483,-0.008763,-0.138201,-0.045044,0.049499
20.714000,-0.353745,0.246361,0.754720,-0.159183,-0.006588,-0.145884,-0.048518,0.049480
20.816000,-0.313972,0.185087,0.712762,-0.127758,-0.005543,-0.153981,-0.044356,0.049382
20.918000,-0.257410,0.145305,0.683948,-0.107682,-0.005452,-0.160527,-0.036061,0.049357
21.020000,-0.200351,0.113801,0.660127,-0.092012,-0.005421,-0.165832,-0.026875,0.049380
21.122000,-0.146372,0.082280,0.635658,-0.076554,-0.005388,-0.170622,-0.017765,0.049396
21.224000,-0.094923,0.048169,0.608548,-0.060005,-0.005353,-0.175254,-0.008723,0.049394
21.326000,-0.045524,0.011004,0.578226,-0.042123,-0.005315,-0.179839,0.000337,0.049383
21.428000,0.001715,-0.029432,0.544279,-0.022813,-0.005273,-0.184444,0.009409,0.049370
21.530000,0.046434,-0.073534,0.506127,-0.001921,-0.005187,-0.189157,0.018435,0.049356
21.632000,0.088146,-0.121954,0.462902,0.020809,-0.004945,-0.194108,0.027336,0.049341
21.734000,0.126005,-0.175914,0.413110,0.045865,-0.004475,-0.199514,0.035966,0.049324
21.836000,0.157564,-0.238295,0.353438,0.074433,-0.003657,-0.205878,0.043866,0.049308
21.938000,0.170648,-0.310279,0.281906,0.106763,-0.002445,-0.214025,0.048346,0.049277
22.040000,0.151939,-0.364525,0.226343,0.130456,-0.001953,-0.221479,0.045256,0.049186
22.142000,0.112743,-0.387632,0.201930,0.140069,-0.001937,-0.225912,0.036450,0.049157
22.244000,0.068619,-0.393523,0.195248,0.142049,-0.001931,-0.228042,0.025976,0.049180
22.346000,0.025318,-0.394334,0.193958,0.142101,-0.001926,-0.229073,0.015558,0.049229
22.448000,-0.017000,-0.394401,0.193662,0.142126,-0.001922,-0.229547,0.005342,0.049271
22.550000,-0.059061,-0.394434,0.193622,0.142147,-0.001918,-0.229563,-0.004820,0.049273
22.652000,-0.101173,-0.394435,0.193622,0.142154,-0.001915,-0.229147,-0.014985,0.049274
22.754000,-0.143382,-0.393574,0.194625,0.142111,-0.001915,-0.228209,-0.025134,0.049289
22.856000,-0.185621,-0.387411,0.201403,0.140590,-0.001923,-0.226246,-0.035127,0.049360
22.958000,-0.226454,-0.366885,0.223343,0.132815,-0.001948,-0.222252,-0.044304,0.049415
23.060000,-0.250413,-0.313180,0.278801,0.110040,-0.002472,-0.214830,-0.048437,0.049499
23.162000,-0.243454,-0.241696,0.350272,0.078669,-0.003628,-0.206585,-0.044849,0.049542
23.264000,-0.215919,-0.176338,0.413339,0.049532,-0.004579,-0.199786,-0.037129,0.049542
23.366000,-0.179138,-0.121383,0.464422,0.024856,-0.005120,-0.194322,-0.028122,0.049567
23.468000,-0.138781,-0.073483,0.507429,0.003216,-0.005380,-0.189491,-0.018971,0.049611
23.570000,-0.096047,-0.030001,0.545295,-0.016572,-0.005473,-0.184888,-0.009847,0.049654
23.672000,-0.050936,0.010075,0.579226,-0.034936,-0.005513,-0.180351,-0.000719,0.049686
23.774000,-0.003525,0.047139,0.609766,-0.052016,-0.005551,-0.175798,0.008409,0.049712
23.876000,0.045926,0.081644,0.637454,-0.067997,-0.005588,-0.171145,0.017495,0.049735
23.978000,0.097057,0.114461,0.663103,-0.083285,-0.005623,-0.166272,0.026466,0.049757
24.080000,0.149318,0.147444,0.688175,-0.098796,-0.005660,-0.160976,0.035192,0.049779
24.182000,0.201144,0.185632,0.716220,-0.117075,-0.005770,-0.154804,0.043279,0.049811
24.284000,0.240325,0.244948,0.757461,-0.146389,-0.006783,-0.146825,0.048376,0.049885
24.386000,0.234544,0.324721,0.809462,-0.187072,-0.008748,-0.139031,0.045692,0.049925
24.488000,0.187365,0.393543,0.851474,-0.223053,-0.010167,-0.134247,0.037323,0.049879
24.590000,0.121218,0.440941,0.878580,-0.248233,-0.010540,-0.131891,0.027049,0.049873
24.692000,0.050053,0.470243,0.894508,-0.263892,-0.010564,-0.130750,0.016616,0.049904
24.794000,-0.021971,0.484857,0.902294,-0.271560,-0.010573,-0.130250,0.006328,0.049930
24.896000,-0.093763,0.486515,0.903492,-0.272356,-0.010567,-0.130145,-0.003876,0.049887
24.998000,-0.164166,0.476097,0.899337,-0.267179,-0.010543,-0.130238,-0.013989,0.049597
25.100000,-0.231464,0.450088,0.886089,-0.252940,-0.010461,-0.131176,-0.024050,0.049456
25.202000,-0.293230,0.407902,0.862659,-0.229792,-0.009897,-0.133175,-0.033994,0.049450
25.304000,-0.343411,0.346057,0.825907,-0.196727,-0.008474,-0.136928,-0.043305,0.049488
25.406000,-0.357525,0.265033,0.774131,-0.154752,-0.006300,-0.144011,-0.048447,0.049498
25.508000,-0.325183,0.197613,0.728333,-0.120712,-0.004991,-0.152292,-0.045800,0.049399
25.610000,-0.270360,0.153925,0.696917,-0.099035,-0.004813,-0.159207,-0.038059,0.049354
25.712000,-0.212801,0.121419,0.672412,-0.083131,-0.004783,-0.164717,-0.028923,0.049374
25.814000,-0.158143,0.090136,0.648143,-0.068045,-0.004751,-0.169578,-0.019784,0.049394
25.916000,-0.106196,0.056542,0.621471,-0.052025,-0.004717,-0.174230,-0.010737,0.049396
26.018000,-0.056347,0.019942,0.591664,-0.034714,-0.004680,-0.178820,-0.001683,0.049386
26.120000,-0.008600,-0.019869,0.558322,-0.016019,-0.004640,-0.183414,0.007390,0.049373
26.222000,0.036717,-0.063238,0.520908,0.004197,-0.004585,-0.188094,0.016432,0.049359
26.324000,0.079151,-0.110746,0.478633,0.026157,-0.004413,-0.192977,0.025370,0.049344
26.426000,0.117983,-0.163435,0.430194,0.050268,-0.004035,-0.198254,0.034082,0.049328
26.528000,0.151395,-0.223659,0.372850,0.077480,-0.003350,-0.204330,0.042231,0.049311
26.630000,0.170521,-0.294816,0.302449,0.109066,-0.002220,-0.212110,0.047953,0.049291
26.732000,0.158549,-0.355838,0.240103,0.135459,-0.001517,-0.220065,0.046596,0.049205
26.834000,0.122298,-0.385088,0.209336,0.147592,-0.001492,-0.225174,0.038669,0.049156
26.936000,0.078443,-0.393467,0.200022,0.150601,-0.001485,-0.227698,0.028327,0.049174
27.038000,0.034849,-0.394808,0.198135,0.150755,-0.001480,-0.228901,0.017855,0.049217
27.140000,-0.007618,-0.394917,0.197731,0.150780,-0.001476,-0.229485,0.007608,0.049269
27.242000,-0.049693,-0.394953,0.197665,0.150802,-0.001472,-0.229599,-0.002557,0.049275
27.344000,-0.091786,-0.394964,0.197655,0.150813,-0.001468,-0.229279,-0.012721,0.049276
27.446000,-0.133974,-0.394567,0.198138,0.150796,-0.001468,-0.228484,-0.022880,0.049279
27.548000,-0.176226,-0.390042,0.203171,0.149929,-0.001473,-0.226807,-0.032929,0.049345
27.650000,-0.217845,-0.374268,0.220225,0.144393,-0.001492,-0.223422,-0.042449,0.049402
27.752000,-0.247890,-0.328284,0.268230,0.125500,-0.001802,-0.216689,-0.048267,0.049481
27.854000,-0.247210,-0.257887,0.339393,0.095294,-0.002859,-0.208330,-0.046131,0.049540
27.956000,-0.223189,-0.190101,0.405586,0.065663,-0.003855,-0.201158,-0.039033,0.049543
28.058000,-0.187739,-0.132932,0.459370,0.040470,-0.004444,-0.195461,-0.030158,0.049559
28.160000,-0.147980,-0.083640,0.504126,0.018629,-0.004724,-0.190537,-0.021006,0.049602
28.262000,-0.105766,-0.039184,0.543249,-0.001200,-0.004821,-0.185903,-0.011878,0.049646
28.364000,-0.061186,0.001733,0.578248,-0.019573,-0.004861,-0.181359,-0.002753,0.049681
28.466000,-0.014270,0.039560,0.609737,-0.036651,-0.004899,-0.176816,0.006378,0.049708
28.568000,0.034755,0.074706,0.638227,-0.052591,-0.004935,-0.172194,0.015478,0.049731
28.670000,0.085549,0.107917,0.664454,-0.067731,-0.004970,-0.167384,0.024483,0.049753
28.772000,0.137628,0.140746,0.689685,-0.082814,-0.005006,-0.162208,0.033282,0.049775
