time,a1m,a2m,a3m,a4m,a5m,x,y,z
0.100000,-0.040060,0.016775,0.553817,-0.096355,-0.008834,-0.179279,0.001511,0.049866
0.200000,-0.005962,0.041233,0.574143,-0.108959,-0.008871,-0.176138,0.007964,0.049749
0.300000,0.042748,0.074442,0.600457,-0.126013,-0.008912,-0.171572,0.016921,0.049729
0.400000,0.094865,0.107463,0.625800,-0.142995,-0.008950,-0.166582,0.026095,0.049743
0.500000,0.147040,0.139476,0.649663,-0.159574,-0.008988,-0.161322,0.034836,0.049767
0.600000,0.198318,0.175101,0.675347,-0.178325,-0.009112,-0.155355,0.042892,0.049797
0.700000,0.239512,0.228608,0.711988,-0.207348,-0.010119,-0.147709,0.048436,0.049862
0.800000,0.239665,0.303370,0.760027,-0.249231,-0.012244,-0.139846,0.046705,0.049911
0.900000,0.197857,0.370528,0.800461,-0.287901,-0.013974,-0.134750,0.039029,0.049875
1.002000,0.133635,0.418621,0.827548,-0.316160,-0.014640,-0.132133,0.028912,0.049864
1.102000,0.064557,0.448310,0.843368,-0.333814,-0.014676,-0.130887,0.018711,0.049892
1.202000,-0.005674,0.464309,0.851650,-0.343304,-0.014689,-0.130308,0.008645,0.049918
1.302000,-0.075877,0.468145,0.853718,-0.345426,-0.014687,-0.130186,-0.001331,0.049921
1.402000,-0.145068,0.461758,0.851645,-0.342025,-0.014668,-0.130168,-0.011223,0.049668
1.502000,-0.211739,0.441619,0.842118,-0.329854,-0.014616,-0.130857,-0.021054,0.049484
1.602000,-0.273833,0.406712,0.823638,-0.308491,-0.014172,-0.132526,-0.030805,0.049451
1.702000,-0.327288,0.354898,0.794257,-0.277516,-0.012918,-0.135596,-0.040189,0.049477
1.802000,-0.354605,0.281722,0.749590,-0.235235,-0.010660,-0.141583,-0.046988,0.049510
1.902000,-0.335001,0.210836,0.703446,-0.195475,-0.008743,-0.149736,-0.046647,0.049438
2.004000,-0.284254,0.161756,0.669609,-0.168519,-0.008139,-0.157187,-0.039996,0.049367
2.106000,-0.226208,0.127628,0.644817,-0.150052,-0.008101,-0.163062,-0.031004,0.049370
2.208000,-0.170339,0.096922,0.621721,-0.133690,-0.008068,-0.168061,-0.021781,0.049392
2.310000,-0.117455,0.064518,0.596739,-0.116662,-0.008032,-0.172756,-0.012675,0.049398
2.412000,-0.066825,0.029198,0.568809,-0.098306,-0.007992,-0.177358,-0.003586,0.049390
2.514000,-0.018272,-0.009267,0.537522,-0.078501,-0.007948,-0.181944,0.005527,0.049377
2.616000,0.027943,-0.051166,0.502406,-0.057130,-0.007831,-0.186587,0.014629,0.049363
2.718000,0.071405,-0.096993,0.462780,-0.033988,-0.007552,-0.191390,0.023653,0.049349
2.820000,0.111520,-0.147588,0.417579,-0.008728,-0.007067,-0.196514,0.032499,0.049333
2.922000,0.147016,-0.204695,0.364756,0.019405,-0.006298,-0.202264,0.040940,0.049315
3.024000,0.172733,-0.272239,0.299847,0.052115,-0.005076,-0.209417,0.047949,0.049300
3.126000,0.171146,-0.339996,0.232392,0.084178,-0.003862,-0.217770,0.049181,0.049235
3.228000,0.140802,-0.378566,0.192905,0.101864,-0.003701,-0.223879,0.042961,0.049160
3.330000,0.098168,-0.391258,0.179378,0.107265,-0.003691,-0.227085,0.033049,0.049164
3.432000,0.054391,-0.393386,0.176715,0.107800,-0.003686,-0.228596,0.022566,0.049200
3.534000,0.011824,-0.393438,0.176546,0.107822,-0.003682,-0.229358,0.012303,0.049222
3.636000,-0.030131,-0.393457,0.176523,0.107839,-0.003679,-0.229665,0.002167,0.049224
3.738000,-0.072029,-0.393449,0.176528,0.107844,-0.003676,-0.229543,-0.007957,0.049225
3.840000,-0.114033,-0.392849,0.177142,0.107821,-0.003676,-0.228941,-0.018085,0.049252
3.942000,-0.156126,-0.388781,0.181506,0.107041,-0.003681,-0.227531,-0.028140,0.049342
4.044000,-0.198033,-0.377004,0.194127,0.102761,-0.003696,-0.224780,-0.037882,0.049395
4.146000,-0.234181,-0.342267,0.230126,0.087554,-0.003867,-0.219192,-0.045521,0.049451
4.248000,-0.243004,-0.276727,0.295805,0.057274,-0.004946,-0.210939,-0.045768,0.049524
4.350000,-0.224589,-0.207257,0.363110,0.024447,-0.006232,-0.203256,-0.039808,0.049538
4.452000,-0.191106,-0.147927,0.418502,-0.003913,-0.007111,-0.197163,-0.031202,0.049547
4.554000,-0.151803,-0.097724,0.463686,-0.028086,-0.007602,-0.192063,-0.022026,0.049584
4.656000,-0.109810,-0.053196,0.502477,-0.049699,-0.007857,-0.187368,-0.012844,0.049628
4.758000,-0.065479,-0.012586,0.536847,-0.069580,-0.007954,-0.182809,-0.003678,0.049665
4.860000,-0.018797,0.024727,0.567576,-0.087985,-0.007994,-0.178275,0.005497,0.049692
4.962000,0.030060,0.059123,0.595162,-0.105059,-0.008032,-0.173689,0.014656,0.049716
5.064000,0.080775,0.091193,0.620226,-0.121079,-0.008069,-0.168953,0.023744,0.049737
5.166000,0.132929,0.122129,0.643781,-0.136654,-0.008105,-0.163919,0.032670,0.049758
5.268000,0.185748,0.154705,0.667871,-0.153267,-0.008147,-0.158305,0.041231,0.049783
5.370000,0.235561,0.197697,0.698382,-0.175729,-0.008555,-0.151393,0.048581,0.049825
5.472000,0.257524,0.267293,0.744817,-0.213349,-0.010294,-0.142973,0.050391,0.049905
5.574000,0.231313,0.342892,0.792097,-0.255444,-0.012344,-0.136448,0.044611,0.049895
5.676000,0.173884,0.400800,0.825942,-0.288456,-0.013468,-0.132949,0.035049,0.049862
5.778000,0.105316,0.439212,0.847021,-0.310695,-0.013647,-0.131264,0.024649,0.049879
5.880000,0.034175,0.462221,0.859121,-0.324098,-0.013667,-0.130456,0.014328,0.049910
5.982000,-0.037462,0.471973,0.864214,-0.329619,-0.013672,-0.130189,0.004129,0.049928
6.084000,-0.108644,0.470295,0.864013,-0.328829,-0.013661,-0.130177,-0.006003,0.049798
6.186000,-0.177961,0.455836,0.857774,-0.320562,-0.013630,-0.130572,-0.016049,0.049538
6.288000,-0.243430,0.425814,0.842327,-0.302563,-0.013409,-0.131935,-0.026029,0.049451
6.390000,-0.301760,0.378824,0.816202,-0.274773,-0.012461,-0.134570,-0.035770,0.049465
6.492000,-0.340353,0.309120,0.774481,-0.234877,-0.010435,-0.139762,-0.043871,0.049508
6.594000,-0.331721,0.232072,0.725060,-0.192165,-0.008250,-0.147880,-0.045395,0.049463
6.696000,-0.285731,0.176578,0.687283,-0.162123,-0.007347,-0.155680,-0.039813,0.049376
6.798000,-0.228090,0.139044,0.660277,-0.142123,-0.007274,-0.161863,-0.031069,0.049365
6.900000,-0.171604,0.107075,0.636338,-0.125344,-0.007240,-0.166992,-0.021830,0.049387
7.002000,-0.118261,0.074159,0.611028,-0.108316,-0.007204,-0.171727,-0.012703,0.049397
7.104000,-0.067352,0.038510,0.582903,-0.090086,-0.007165,-0.176342,-0.003618,0.049392
7.206000,-0.018551,-0.000193,0.551496,-0.070483,-0.007123,-0.180926,0.005492,0.049380
7.308000,0.027953,-0.042194,0.516372,-0.049403,-0.007030,-0.185549,0.014601,0.049366
7.410000,0.071775,-0.087930,0.476905,-0.026671,-0.006792,-0.190305,0.023650,0.049352
7.512000,0.112385,-0.138135,0.432144,-0.001989,-0.006363,-0.195339,0.032548,0.049336
7.614000,0.148758,-0.194256,0.380358,0.025251,-0.005682,-0.200909,0.041116,0.049318
7.716000,0.177365,-0.259730,0.317629,0.056522,-0.004602,-0.207646,0.048673,0.049302
7.818000,0.182804,-0.330660,0.247100,0.089662,-0.003299,-0.216009,0.051607,0.049253
7.920000,0.157502,-0.376278,0.200421,0.110350,-0.002990,-0.222797,0.046826,0.049167
8.022000,0.116204,-0.392668,0.183051,0.117344,-0.002979,-0.226563,0.037368,0.049158
8.122000,0.073134,-0.395416,0.179726,0.118141,-0.002975,-0.228323,0.027087,0.049193
8.222000,0.031145,-0.395442,0.179647,0.118155,-0.002971,-0.229258,0.016970,0.049204
8.322000,-0.010063,-0.395435,0.179649,0.118161,-0.002969,-0.229753,0.007014,0.049206
8.422000,-0.051137,-0.395321,0.179748,0.118152,-0.002968,-0.229828,-0.002918,0.049214
8.522000,-0.092308,-0.393853,0.181264,0.118112,-0.002969,-0.229363,-0.012855,0.049281
8.622000,-0.133577,-0.389743,0.185786,0.117425,-0.002973,-0.228176,-0.022742,0.049362
8.722000,-0.174836,-0.380701,0.195700,0.114478,-0.002983,-0.225977,-0.032444,0.049396
8.822000,-0.214163,-0.357163,0.220555,0.104781,-0.003021,-0.221764,-0.041209,0.049425
8.922000,-0.235029,-0.301968,0.276715,0.080098,-0.003693,-0.214309,-0.044658,0.049502
9.022000,-0.226115,-0.232489,0.345159,0.048105,-0.004937,-0.206273,-0.040816,0.049540
9.122000,-0.197732,-0.170000,0.404601,0.018912,-0.005927,-0.199669,-0.033123,0.049542
9.222000,-0.160704,-0.117680,0.452593,-0.005710,-0.006496,-0.194326,-0.024240,0.049567
9.322000,-0.120315,-0.072249,0.492896,-0.027229,-0.006777,-0.189587,-0.015223,0.049610
9.422000,-0.077682,-0.031219,0.528245,-0.046811,-0.006881,-0.185070,-0.006235,0.049650
9.522000,-0.032806,0.006356,0.559767,-0.064875,-0.006921,-0.180623,0.002756,0.049681
9.622000,0.014240,0.040879,0.587997,-0.081569,-0.006958,-0.176163,0.011750,0.049704
9.722000,0.063210,0.072768,0.613434,-0.097068,-0.006993,-0.171614,0.020706,0.049726
9.822000,0.113769,0.102784,0.636801,-0.111738,-0.007027,-0.166867,0.029561,0.049746
9.922000,0.165446,0.132519,0.659369,-0.126396,-0.007062,-0.161743,0.038201,0.049767
10.022000,0.217096,0.165983,0.684003,-0.143157,-0.007126,-0.155866,0.046319,0.049794
10.122000,0.260630,0.216455,0.719408,-0.169203,-0.007885,-0.148347,0.052233,0.049855
10.222000,0.265556,0.291166,0.768665,-0.209018,-0.009830,-0.140354,0.051086,0.049916
10.322000,0.227596,0.361910,0.812418,-0.247742,-0.011570,-0.135017,0.043713,0.049883
10.422000,0.166816,0.413820,0.842466,-0.276735,-0.012340,-0.132291,0.033875,0.049863
10.522000,0.098814,0.448304,0.861304,-0.296244,-0.012408,-0.130960,0.023671,0.049888
10.622000,0.029072,0.468836,0.872131,-0.307889,-0.012425,-0.130331,0.013595,0.049917
10.722000,-0.041095,0.476727,0.876312,-0.312155,-0.012428,-0.130194,0.003612,0.049932
10.822000,-0.110730,0.473753,0.875590,-0.310757,-0.012415,-0.130246,-0.006310,0.049764
10.922000,-0.178367,0.457668,0.868357,-0.301706,-0.012382,-0.130791,-0.016149,0.049521
11.022000,-0.241979,0.426075,0.851835,-0.283236,-0.012117,-0.132319,-0.025908,0.049449
11.122000,-0.297854,0.377013,0.824210,-0.254996,-0.011093,-0.135201,-0.035355,0.049468
11.222000,-0.330479,0.304948,0.780546,-0.214837,-0.009016,-0.140857,-0.042626,0.049512
11.322000,-0.315891,0.230240,0.732189,-0.174449,-0.007029,-0.148971,-0.043003,0.049452
11.422000,-0.268417,0.177239,0.695815,-0.146425,-0.006286,-0.156446,-0.036935,0.049371
11.522000,-0.211798,0.140235,0.669007,-0.127153,-0.006231,-0.162365,-0.028236,0.049366
11.622000,-0.156777,0.107834,0.644617,-0.110526,-0.006198,-0.167343,-0.019180,0.049388
11.722000,-0.104800,0.074359,0.618744,-0.093587,-0.006162,-0.171972,-0.010238,0.049397
11.822000,-0.055174,0.038278,0.590125,-0.075529,-0.006124,-0.176495,-0.001330,0.049392
11.922000,-0.007611,-0.000688,0.558331,-0.056206,-0.006082,-0.180989,0.007601,0.049380
12.022000,0.037707,-0.042767,0.522952,-0.035522,-0.005992,-0.185521,0.016533,0.049366
12.122000,0.080422,-0.088372,0.483397,-0.013314,-0.005767,-0.190182,0.025406,0.049351
12.222000,0.120044,-0.138182,0.438778,0.010689,-0.005366,-0.195104,0.034138,0.049335
12.322000,0.155647,-0.193515,0.387505,0.037026,-0.004734,-0.200523,0.042566,0.049318
12.422000,0.184239,-0.257439,0.326059,0.066982,-0.003743,-0.207002,0.050118,0.049302
12.522000,0.192216,-0.328018,0.255653,0.099359,-0.002481,-0.215146,0.053664,0.049260
12.622000,0.170164,-0.376274,0.206119,0.120862,-0.002109,-0.222123,0.049775,0.049171
12.722000,0.130725,-0.394704,0.186575,0.128628,-0.002097,-0.226174,0.040849,0.049154
12.822000,0.087650,-0.397874,0.182793,0.129592,-0.002093,-0.228137,0.030593,0.049189
12.922000,0.045516,-0.397878,0.182763,0.129599,-0.002090,-0.229217,0.020446,0.049195
13.022000,0.004254,-0.397822,0.182807,0.129593,-0.002089,-0.229851,0.010476,0.049199
13.122000,-0.036826,-0.396867,0.183751,0.129568,-0.002089,-0.229991,0.000538,0.049251
13.222000,-0.077989,-0.394269,0.186611,0.129462,-0.002091,-0.229537,-0.009400,0.049335
13.322000,-0.119263,-0.389648,0.191886,0.128618,-0.002096,-0.228410,-0.019294,0.049384
13.422000,-0.160559,-0.380941,0.201592,0.125899,-0.002105,-0.226378,-0.029037,0.049398
13.522000,-0.200623,-0.360165,0.223753,0.117692,-0.002130,-0.222587,-0.038088,0.049419
13.622000,-0.225587,-0.309033,0.276189,0.095457,-0.002632,-0.215520,-0.042681,0.049494
13.722000,-0.220196,-0.239814,0.344915,0.064343,-0.003797,-0.207380,-0.039706,0.049541
13.822000,-0.193536,-0.176062,0.406081,0.035236,-0.004779,-0.200547,-0.032377,0.049543
13.922000,-0.156936,-0.122851,0.455324,0.010769,-0.005336,-0.195065,-0.023565,0.049564
14.022000,-0.116589,-0.077096,0.496270,-0.010383,-0.005586,-0.190269,-0.014546,0.049606
14.122000,-0.073988,-0.036041,0.531954,-0.029489,-0.005658,-0.185732,-0.005555,0.049647
14.222000,-0.029179,0.001429,0.563679,-0.047040,-0.005696,-0.181278,0.003435,0.049678
14.322000,0.017791,0.035731,0.592008,-0.063189,-0.005732,-0.176825,0.012429,0.049702
14.422000,0.066692,0.067275,0.617439,-0.078098,-0.005766,-0.172295,0.021394,0.049723
14.522000,0.117199,0.096758,0.640660,-0.092095,-0.005799,-0.167586,0.030270,0.049743
14.622000,0.168879,0.125606,0.662842,-0.105887,-0.005832,-0.162533,0.038953,0.049763
14.722000,0.220808,0.157284,0.686517,-0.121250,-0.005872,-0.156807,0.047187,0.049788
14.822000,0.267245,0.203298,0.719431,-0.144211,-0.006381,-0.149578,0.053701,0.049841
14.922000,0.279769,0.276036,0.768400,-0.181724,-0.008133,-0.141408,0.053737,0.049916
15.022000,0.247733,0.349981,0.815156,-0.220895,-0.009927,-0.135606,0.047031,0.049892
15.122000,0.189685,0.406343,0.848519,-0.251372,-0.010838,-0.132573,0.037372,0.049863
15.222000,0.122694,0.444862,0.869985,-0.272487,-0.010962,-0.131096,0.027168,0.049883
15.322000,0.053377,0.469052,0.882929,-0.285819,-0.010982,-0.130386,0.017072,0.049914
15.422000,-0.016674,0.480441,0.888973,-0.291939,-0.010989,-0.130180,0.007081,0.049932
15.522000,-0.086543,0.480159,0.889328,-0.291850,-0.010980,-0.130278,-0.002860,0.049842
15.622000,-0.154849,0.467638,0.884055,-0.285228,-0.010952,-0.130683,-0.012716,0.049566
15.722000,-0.219647,0.439433,0.869540,-0.269255,-0.010801,-0.132027,-0.022489,0.049453
15.822000,-0.277679,0.393785,0.844057,-0.243566,-0.009991,-0.134648,-0.032018,0.049460
15.922000,-0.316460,0.324736,0.802610,-0.205852,-0.008124,-0.139789,-0.039910,0.049509
16.022000,-0.309233,0.246982,0.752655,-0.164677,-0.006043,-0.147760,-0.041432,0.049470
16.124000,-0.264132,0.188329,0.712643,-0.134343,-0.005116,-0.155591,-0.035934,0.049378
16.226000,-0.206784,0.147981,0.683503,-0.113808,-0.005028,-0.161795,-0.027212,0.049362
16.328000,-0.150481,0.113615,0.657618,-0.096575,-0.004994,-0.166933,-0.017971,0.049385
16.430000,-0.097409,0.078528,0.630429,-0.079229,-0.004957,-0.171671,-0.008842,0.049397
16.532000,-0.046876,0.040841,0.600429,-0.060806,-0.004918,-0.176287,0.000244,0.049392
16.634000,0.001469,0.000221,0.567136,-0.041132,-0.004876,-0.180873,0.009354,0.049380
16.736000,0.047452,-0.043566,0.530118,-0.020108,-0.004791,-0.185495,0.018464,0.049365
16.838000,0.090703,-0.090950,0.488752,0.002434,-0.004574,-0.190249,0.027515,0.049350
16.940000,0.130703,-0.142658,0.442088,0.026775,-0.004178,-0.195279,0.036417,0.049334
17.042000,0.166446,-0.200116,0.388398,0.053486,-0.003548,-0.200839,0.044993,0.049316
17.144000,0.194485,-0.266645,0.323844,0.083917,-0.002547,-0.207553,0.052578,0.049299
17.246000,0.199736,-0.338219,0.251762,0.115925,-0.001348,-0.215904,0.055622,0.049249
17.348000,0.174466,-0.383655,0.204674,0.135608,-0.001095,-0.222724,0.050935,0.049162
17.450000,0.133221,-0.399051,0.188118,0.141811,-0.001085,-0.226524,0.041506,0.049156
17.552000,0.089350,-0.400727,0.186000,0.142228,-0.001082,-0.228351,0.031024,0.049187
17.654000,0.046598,-0.400678,0.186036,0.142223,-0.001080,-0.229455,0.020718,0.049191
17.756000,0.004594,-0.399725,0.186974,0.142199,-0.001080,-0.230026,0.010558,0.049244
17.858000,-0.037309,-0.397197,0.189767,0.142143,-0.001082,-0.229992,0.000420,0.049329
17.960000,-0.079329,-0.393270,0.194346,0.141695,-0.001085,-0.229344,-0.009709,0.049381
18.062000,-0.121461,-0.387156,0.201412,0.140254,-0.001091,-0.227991,-0.019777,0.049394
18.164000,-0.163525,-0.375628,0.214168,0.136411,-0.001103,-0.225579,-0.029629,0.049401
18.266000,-0.202423,-0.346595,0.244856,0.124772,-0.001164,-0.220846,-0.038196,0.049438
18.368000,-0.218272,-0.285346,0.307269,0.098416,-0.001919,-0.212923,-0.040420,0.049521
18.470000,-0.204187,-0.214988,0.376639,0.067336,-0.003045,-0.204921,-0.035585,0.049546
18.572000,-0.172009,-0.154136,0.434539,0.040144,-0.003820,-0.198497,-0.027338,0.049550
18.674000,-0.132551,-0.103515,0.481003,0.017414,-0.004184,-0.193231,-0.018201,0.049582
18.776000,-0.090164,-0.059426,0.520201,-0.002481,-0.004290,-0.188473,-0.009010,0.049626
18.878000,-0.045533,-0.019665,0.554586,-0.020530,-0.004330,-0.183891,0.000157,0.049663
18.980000,0.001368,0.016516,0.585094,-0.037035,-0.004367,-0.179357,0.009331,0.049691
19.082000,0.050394,0.049506,0.612250,-0.052137,-0.004401,-0.174791,0.018498,0.049713
19.184000,0.101244,0.079852,0.636657,-0.066066,-0.004434,-0.170101,0.027609,0.049733
19.286000,0.153536,0.108582,0.659243,-0.079309,-0.004465,-0.165155,0.036585,0.049752
19.388000,0.206676,0.137984,0.681785,-0.092991,-0.004499,-0.159717,0.045265,0.049774
19.490000,0.258569,0.174713,0.709005,-0.110459,-0.004619,-0.153221,0.053095,0.049808
19.592000,0.291858,0.237167,0.752778,-0.141224,-0.005770,-0.144928,0.056767,0.049891
19.694000,0.278125,0.316606,0.805117,-0.181517,-0.007681,-0.137691,0.052474,0.049914
19.796000,0.228013,0.383776,0.846569,-0.216377,-0.008984,-0.133546,0.043455,0.049871
19.898000,0.162568,0.431601,0.874212,-0.241595,-0.009349,-0.131542,0.033117,0.049872
20.000000,0.092825,0.463305,0.891620,-0.258470,-0.009376,-0.130576,0.022764,0.049904
20.102000,0.021750,0.481318,0.901267,-0.267999,-0.009389,-0.130193,0.012546,0.049929
20.204000,-0.049694,0.486128,0.903953,-0.270312,-0.009387,-0.130281,0.002384,0.049933
20.306000,-0.120238,0.479257,0.901547,-0.267098,-0.009368,-0.130516,-0.007705,0.049669
20.408000,-0.188008,0.456614,0.890372,-0.254879,-0.009312,-0.131542,-0.017704,0.049476
20.510000,-0.250179,0.416060,0.868109,-0.232656,-0.008798,-0.133778,-0.027530,0.049450
20.612000,-0.298098,0.352203,0.830391,-0.198500,-0.007268,-0.138168,-0.036361,0.049496
20.714000,-0.303289,0.270548,0.778566,-0.156188,-0.005083,-0.145868,-0.039779,0.049493
20.816000,-0.264708,0.205033,0.734331,-0.123103,-0.003883,-0.153988,-0.035589,0.049394
20.918000,-0.208532,0.160320,0.702306,-0.100909,-0.003702,-0.160542,-0.027260,0.049359
21.020000,-0.151705,0.124187,0.675179,-0.083230,-0.003668,-0.165846,-0.018029,0.049379
21.122000,-0.098122,0.088386,0.647455,-0.065962,-0.003632,-0.170636,-0.008873,0.049395
21.224000,-0.047289,0.050250,0.617108,-0.047782,-0.003593,-0.175270,0.000214,0.049394
21.326000,0.001294,0.009289,0.583547,-0.028433,-0.003552,-0.179857,0.009318,0.049383
21.428000,0.047547,-0.034707,0.546363,-0.007824,-0.003492,-0.184464,0.018433,0.049368
21.530000,0.091133,-0.082116,0.504983,0.014192,-0.003325,-0.189179,0.027504,0.049353
21.632000,0.131582,-0.133580,0.458549,0.037857,-0.002997,-0.194132,0.036450,0.049337
21.734000,0.168065,-0.190305,0.405569,0.063635,-0.002458,-0.199540,0.045125,0.049319
21.836000,0.198135,-0.255036,0.342833,0.092609,-0.001600,-0.205905,0.053070,0.049301
21.938000,0.209796,-0.328134,0.269212,0.124640,-0.000412,-0.214047,0.057604,0.049265
22.040000,0.190351,-0.381023,0.214327,0.147126,0.000001,-0.221475,0.054559,0.049173
22.142000,0.151097,-0.401203,0.192694,0.155211,0.000014,-0.225899,0.045783,0.049150
22.244000,0.107247,-0.403958,0.189368,0.155991,0.000017,-0.228049,0.035353,0.049181
22.346000,0.064256,-0.403750,0.189543,0.155981,0.000019,-0.229332,0.024996,0.049197
22.448000,0.022183,-0.402101,0.191264,0.155950,0.000018,-0.230010,0.014818,0.049272
22.550000,-0.019698,-0.398930,0.194883,0.155828,0.000016,-0.230073,0.004679,0.049354
22.652000,-0.061688,-0.394576,0.200047,0.155260,0.000012,-0.229542,-0.005455,0.049388
22.754000,-0.103807,-0.388432,0.207231,0.153890,0.000007,-0.228357,-0.015544,0.049394
22.856000,-0.145936,-0.377954,0.218973,0.150652,-0.000004,-0.226241,-0.025471,0.049400
22.958000,-0.186439,-0.354114,0.244518,0.141628,-0.000032,-0.222218,-0.034597,0.049426
23.060000,-0.209248,-0.298669,0.301675,0.118616,-0.000547,-0.214805,-0.038682,0.049509
23.162000,-0.200520,-0.227906,0.372276,0.088297,-0.001605,-0.206575,-0.035083,0.049549
23.264000,-0.170853,-0.164792,0.433093,0.060893,-0.002400,-0.199802,-0.027310,0.049550
23.366000,-0.132073,-0.112677,0.481545,0.038165,-0.002767,-0.194345,-0.018250,0.049575
23.468000,-0.089902,-0.067915,0.521834,0.018576,-0.002856,-0.189513,-0.009051,0.049619
23.570000,-0.045496,-0.027861,0.556900,0.000963,-0.002895,-0.184907,0.000118,0.049658
23.672000,0.001147,0.008462,0.587917,-0.015073,-0.002931,-0.180369,0.009289,0.049687
23.774000,0.049928,0.041438,0.615425,-0.029666,-0.002964,-0.175817,0.018461,0.049709
23.876000,0.100567,0.071569,0.640005,-0.043019,-0.002995,-0.171164,0.027590,0.049729
23.978000,0.152701,0.099749,0.662500,-0.055536,-0.003025,-0.166290,0.036606,0.049748
24.080000,0.205826,0.127877,0.684442,-0.068117,-0.003057,-0.160992,0.045375,0.049768
24.182000,0.258564,0.161054,0.709559,-0.083235,-0.003106,-0.154818,0.053506,0.049797
24.284000,0.299538,0.216011,0.749119,-0.109170,-0.003858,-0.146838,0.058653,0.049871
24.386000,0.297043,0.295213,0.802784,-0.147708,-0.005637,-0.139040,0.055991,0.049923
24.488000,0.253807,0.367801,0.848941,-0.183852,-0.007076,-0.134229,0.047663,0.049881
24.590000,0.191019,0.421496,0.880902,-0.211026,-0.007616,-0.131864,0.037440,0.049867
24.692000,0.122261,0.458341,0.901639,-0.229866,-0.007653,-0.130726,0.027057,0.049897
24.794000,0.051661,0.481164,0.914066,-0.241536,-0.007670,-0.130230,0.016816,0.049925
24.896000,-0.019709,0.490533,0.919201,-0.246065,-0.007672,-0.130228,0.006647,0.049940
24.998000,-0.090705,0.487666,0.918492,-0.244863,-0.007659,-0.130467,-0.003473,0.049772
25.100000,-0.159590,0.470142,0.910266,-0.236011,-0.007626,-0.131242,-0.013495,0.049516
25.202000,-0.223849,0.434668,0.891066,-0.217270,-0.007342,-0.133150,-0.023380,0.049446
25.304000,-0.277343,0.376960,0.857394,-0.187235,-0.006168,-0.136890,-0.032637,0.049479
25.406000,-0.294773,0.295527,0.806262,-0.146121,-0.004060,-0.143984,-0.037722,0.049509
25.508000,-0.264301,0.223265,0.757920,-0.110607,-0.002611,-0.152297,-0.035043,0.049415
25.610000,-0.210193,0.173396,0.722491,-0.086553,-0.002292,-0.159226,-0.027274,0.049358
25.712000,-0.153005,0.135002,0.693769,-0.068289,-0.002257,-0.164736,-0.018094,0.049372
25.814000,-0.098865,0.098317,0.665365,-0.051084,-0.002221,-0.169595,-0.008907,0.049393
25.916000,-0.047701,0.059677,0.634603,-0.033178,-0.002184,-0.174250,0.000185,0.049395
26.018000,0.001121,0.018329,0.600713,-0.014191,-0.002144,-0.178842,0.009283,0.049386
26.120000,0.047631,-0.025927,0.563294,0.005971,-0.002098,-0.183439,0.018400,0.049371
26.222000,0.091532,-0.073421,0.521821,0.027436,-0.001981,-0.188121,0.027487,0.049356
26.324000,0.132395,-0.124726,0.475510,0.050411,-0.001721,-0.193006,0.036470,0.049340
26.426000,0.169522,-0.180875,0.423056,0.075281,-0.001271,-0.198286,0.045226,0.049321
26.528000,0.201100,-0.244108,0.361796,0.102896,-0.000545,-0.204363,0.053422,0.049303
26.630000,0.218339,-0.317137,0.288238,0.134163,0.000559,-0.212142,0.059190,0.049278
26.732000,0.205270,-0.377162,0.225826,0.159134,0.001146,-0.220066,0.057893,0.049188
26.834000,0.168765,-0.403117,0.198026,0.169396,0.001163,-0.225160,0.049991,0.049146
26.936000,0.125170,-0.407568,0.192813,0.170757,0.001167,-0.227693,0.039690,0.049175
27.038000,0.081936,-0.407148,0.193192,0.170744,0.001168,-0.229152,0.029284,0.049204
27.140000,0.039765,-0.404943,0.195570,0.170708,0.001167,-0.229951,0.019079,0.049292
27.242000,-0.002096,-0.401202,0.199913,0.170474,0.001164,-0.230119,0.008938,0.049367
27.344000,-0.044046,-0.396407,0.205647,0.169793,0.001160,-0.229707,-0.001198,0.049391
27.446000,-0.086141,-0.390111,0.213065,0.168457,0.001155,-0.228680,-0.011303,0.049394
27.548000,-0.128295,-0.380303,0.224186,0.165653,0.001146,-0.226818,-0.021286,0.049399
27.650000,-0.169643,-0.360341,0.245879,0.158579,0.001125,-0.223385,-0.030752,0.049419
27.752000,-0.198593,-0.311641,0.296711,0.139194,0.000821,-0.216658,-0.036520,0.049493
27.854000,-0.195938,-0.241487,0.367563,0.110137,-0.000126,-0.208311,-0.034374,0.049550
27.956000,-0.169418,-0.176124,0.431375,0.082634,-0.000930,-0.201172,-0.027228,0.049551
28.058000,-0.131571,-0.122280,0.482107,0.059879,-0.001301,-0.195489,-0.018296,0.049570
28.160000,-0.089648,-0.076705,0.523662,0.040582,-0.001379,-0.190565,-0.009095,0.049611
28.262000,-0.045457,-0.036302,0.559488,0.023420,-0.001417,-0.185927,0.000078,0.049652
28.364000,0.000929,0.000187,0.591057,0.007873,-0.001452,-0.181380,0.009247,0.049682
28.466000,0.049457,0.033186,0.618967,-0.006206,-0.001484,-0.176838,0.018422,0.049705
28.568000,0.099873,0.063150,0.643771,-0.018987,-0.001514,-0.172216,0.027566,0.049725
28.670000,0.151830,0.090868,0.666247,-0.030814,-0.001543,-0.167404,0.036615,0.049744
28.772000,0.204882,0.117933,0.687730,-0.042412,-0.001572,-0.162226,0.045457,0.049763
28.874000,0.258055,0.148346,0.711236,-0.055646,-0.001607,-0.156314,0.053802,0.049788
